Date,Open,High,Low,Adj Close,Volume,SMAVG (15)
12/7/2016,30.1563,30.2938,29.8911,30.0482,2596418,1572937
11/7/2016,30.5099,30.7751,30.4804,30.6474,1984610,1461064
8/7/2016,29.6651,30.0973,29.6455,30.0482,1087199,1394918
7/7/2016,29.5669,29.7535,29.2624,29.5473,1752877,1388830
6/7/2016,29.0266,29.5669,29.007,29.5571,1757522,1325851
5/7/2016,28.8695,28.8695,28.5158,28.673,1166296,1284707
1/7/2016,28.6534,29.007,28.6534,28.8695,1062267,1282322
30/6/2016,28.5355,28.8547,28.3783,28.8302,1341207,1270779
29/6/2016,28.4078,28.9284,28.3685,28.8204,2147224,1233161
28/6/2016,27.396,27.6514,27.2143,27.622,1327825,1154182
27/6/2016,26.6691,26.7575,26.3646,26.6004,1714916,1117261
24/6/2016,27.1308,27.73,27.0817,27.1112,2464559,1072556
23/6/2016,28.5748,28.6239,28.2703,28.4864,827995,1016625
22/6/2016,28.3685,28.6141,28.1033,28.1033,1061494,1000913
21/6/2016,28.673,28.7025,28.506,28.565,1301638,972272
20/6/2016,28.1524,28.339,27.9854,28.0345,918332,971699
17/6/2016,27.2389,27.4255,27.1146,27.4255,992411,950330
16/6/2016,27.121,27.4157,26.846,27.3469,995890,954185
15/6/2016,27.5139,27.7595,27.455,27.5041,808192,1055269
14/6/2016,27.121,27.3371,26.9442,27.1799,1140358,1242278
13/6/2016,27.0424,27.3666,27.0129,27.0326,1130524,1201789
10/6/2016,27.789,27.8282,27.396,27.5336,889119,1164181
9/6/2016,28.1426,28.3783,28.1328,28.2605,776931,1161549
8/6/2016,28.4176,28.6927,28.4078,28.6632,962541,1222190
7/6/2016,28.398,28.6141,28.3685,28.3783,774012,1250768
6/6/2016,28.0935,28.4274,28.0935,28.2899,1044342,1298929
3/6/2016,27.5827,27.7202,27.3862,27.455,1625600,1431581
2/6/2016,27.1996,27.5041,27.1603,27.5041,592315,1496417
1/6/2016,27.3666,27.4452,27.1505,27.3666,631880,1571185
31/5/2016,27.5434,27.5925,27.1996,27.3666,1293034,1604698
27/5/2016,27.5041,27.5827,27.4059,27.5237,597808,1567486
26/5/2016,27.5434,27.5827,27.3175,27.5532,1050234,1683342
25/5/2016,27.5041,27.6121,27.2192,27.4059,2512149,1835784
24/5/2016,26.4727,27.6023,26.3057,27.3469,3613317,1869703
23/5/2016,25.8538,26.0208,25.7753,25.8047,533031,1692655
20/5/2016,25.8538,26.0208,25.846,25.9717,566402,1739916
19/5/2016,25.6476,25.7753,25.4511,25.6279,849639,1852614
18/5/2016,26.2664,26.5807,26.1682,26.3057,1686542,1944778
17/5/2016,25.6869,25.8931,25.4118,25.4609,1391215,1906377
16/5/2016,25.7654,25.9815,25.677,25.8931,1496422,1861784
13/5/2016,26.0798,26.1976,25.4806,25.6574,3034123,1862044
12/5/2016,25.6279,25.6869,25.1859,25.3823,2598143,1855466
11/5/2016,24.5769,24.5867,24.1054,24.125,1713830,1870983
10/5/2016,24.0857,24.3411,24.0071,24.3313,1134573,1867790
9/5/2016,23.7321,23.8007,23.4178,23.5062,734857,1871286
6/5/2016,23.2508,23.5161,23.2017,23.4472,2335655,2018431
5/5/2016,23.516,23.6142,23.3625,23.5553,3336854,1976676
4/5/2016,23.6044,23.7026,23.2311,23.4276,3020947,1854178
3/5/2016,24.0955,24.1151,23.4964,23.6928,957587,1729480
2/5/2016,24.5081,24.5376,24.184,24.2822,1241954,1823863
29/4/2016,23.958,23.9777,23.5258,23.6732,2256863,1905290
28/4/2016,25.4609,25.7949,23.624,23.8303,2232106,1820139
27/4/2016,25.2645,25.3431,24.9403,25.1564,1110528,1753433
26/4/2016,25.2154,25.3332,25.1171,25.3136,722314,1781283
25/4/2016,25.1662,25.2645,25.0091,25.2448,1500325,2004920
22/4/2016,26.6004,26.7084,25.8538,26.1682,2935458,2047315
21/4/2016,26.7772,26.8116,25.8588,25.9521,2830886,1934470
20/4/2016,27.4452,27.6711,27.2782,27.4255,1665939,1776407
19/4/2016,26.4727,26.5218,26.178,26.2762,1187012,1729185
18/4/2016,25.068,26.2173,24.9993,26.011,2942041,1727635
15/4/2016,26.2468,26.3548,26.0405,26.1878,1709332,1586146
14/4/2016,27.0817,27.3175,27.0129,27.121,1499377,1529561
13/4/2016,27.4059,27.622,27.3076,27.6023,1150473,1484054
12/4/2016,27.4943,27.5532,27.1308,27.4746,2373336,1461998
11/4/2016,26.9442,27.0326,26.4923,26.5022,2463354,1367610
8/4/2016,25.8833,25.8833,25.4904,25.6083,979610,1274236
7/4/2016,25.2546,25.3332,24.7242,24.8519,1231514,1398187
6/4/2016,25.2448,25.4216,24.9698,25.3823,1528275,1408276
5/4/2016,25.3431,25.5395,25.235,25.235,4076867,1350406
4/4/2016,25.2055,25.4118,25.1171,25.1564,2136251,1131890
1/4/2016,24.3313,24.4983,24.017,24.4786,1242782,1083765
31/3/2016,25.3431,25.4708,25.2448,25.2645,459945,1166192
30/3/2016,25.3038,25.5984,25.2645,25.3332,957601,1237367
29/3/2016,25.1761,25.6967,25.0482,25.6967,1163762,1272048
28/3/2016,25.2645,25.3823,24.955,25.0975,819707,1330630
24/3/2016,24.6368,24.95,24.49,24.9304,860557,1387381
23/3/2016,25.3513,25.3807,24.9989,25.0283,816769,1679899
22/3/2016,25.4883,25.733,25.41,25.7037,819643,1734664
21/3/2016,25.7624,25.9288,25.6058,25.9092,957508,1751539
18/3/2016,25.6352,25.8702,25.5177,25.7135,1062746,1763743
17/3/2016,25.2436,25.5862,25.1262,25.5373,2838872,1850657
16/3/2016,24.578,24.9598,24.5487,24.9598,1382858,1731492
15/3/2016,23.9222,24.0201,23.8244,24.0005,660226,1684015
14/3/2016,23.981,24.1082,23.9125,24.0593,799125,1716646
11/3/2016,23.8635,24.0984,23.7069,24.0886,1414377,1699930
10/3/2016,23.7167,23.795,22.8749,23.1588,2479182,1655620
9/3/2016,22.9043,22.9532,22.6008,22.7868,1527571,1530571
8/3/2016,22.4736,22.5127,21.945,21.9842,1477821,1501039
7/3/2016,22.3268,22.8749,22.3072,22.7281,2042491,1487470
4/3/2016,22.2583,22.6547,22.2289,22.4442,1670971,1428697
3/3/2016,21.5535,21.6808,21.4623,21.6416,5248319,1400198
2/3/2016,21.4165,21.5829,21.3284,21.5339,1638245,1114566
1/3/2016,20.839,21.2501,20.79,21.1522,1072772,1208838
29/2/2016,20.8292,20.976,20.6628,20.6726,1140575,1240336
26/2/2016,20.9662,21.2367,20.9369,21.0837,2366442,1246006
25/2/2016,20.6726,20.8977,20.565,20.8879,1051402,1153624
24/2/2016,20.7313,21.0445,20.5258,20.976,670709,1188553
23/2/2016,21.2403,21.4556,21.0445,21.0543,1149681,1332437
22/2/2016,21.7591,21.9646,21.7395,21.8374,548392,1383037
19/2/2016,21.5731,21.6905,21.3675,21.5046,749726,1714279
18/2/2016,22.0821,22.0821,21.6954,21.7493,603454,1827814
17/2/2016,21.5731,21.808,21.5144,21.7101,1084590,1836908
16/2/2016,21.0739,21.1816,20.8781,21.113,1274287,1836488
12/2/2016,19.8993,20.3887,19.7564,20.3789,1160895,1830053
11/2/2016,19.9385,20.144,19.684,19.8308,1243473,1865273
10/2/2016,20.2125,20.8243,20.1734,20.3496,963848,1869242
9/2/2016,19.9972,20.4181,19.9776,20.3104,3052328,1985781
8/2/2016,20.9564,21.001,20.4279,20.7509,1545240,1926972
5/2/2016,21.7786,21.808,21.2207,21.2697,1225618,1934757
4/2/2016,21.5829,21.8863,21.4361,21.6122,980710,2053761
3/2/2016,21.622,21.7395,21.113,21.5633,1575338,2146516
2/2/2016,21.8863,22.2191,21.7688,21.9157,2828981,2178862
1/2/2016,22.7477,22.8358,22.4834,22.8162,1908670,2149761
29/1/2016,22.0919,23.9614,22.0331,23.3741,5517032,2147155
28/1/2016,19.8308,20.0559,19.4784,19.8602,2452752,1919977
27/1/2016,20.7705,20.976,20.4768,20.5943,739856,2108518
26/1/2016,20.3985,20.839,20.3594,20.7802,1078298,2291369
25/1/2016,20.8096,21.0054,20.6432,20.6824,1177753,2384960
22/1/2016,20.9466,21.4263,20.9173,21.2794,1689191,2352372
21/1/2016,20.4866,21.0249,20.3985,20.7117,1303007,2262754
20/1/2016,20.4474,20.8439,19.7329,20.5943,2711934,2219729
19/1/2016,22.2289,22.2876,21.4948,21.7395,2170198,2078278
15/1/2016,21.1228,21.2305,20.7607,20.9858,1662022,1964758
14/1/2016,21.7786,21.9157,21.4361,21.8276,3010675,1929302
13/1/2016,22.6498,22.7379,21.8716,22.0135,2372028,1794563
12/1/2016,22.5911,22.6008,22.0723,22.3659,2060534,1734568
11/1/2016,22.8749,22.9238,22.503,22.8651,2392462,1674497
8/1/2016,23.3154,23.4035,22.5127,22.5127,1869575,1580457
7/1/2016,23.0217,23.149,22.6791,22.777,2109371,1602436
6/1/2016,23.7265,23.7363,22.777,23.1294,5280861,1593371
5/1/2016,24.3823,25.1751,24.3823,24.9304,3482627,1368388
4/1/2016,23.932,24.2746,23.795,24.2061,2482164,1223427
31/12/2015,24.1474,24.2452,23.9908,24.0886,688930,1120380
30/12/2015,24.255,24.3725,24.1767,24.1963,344917,1166152
29/12/2015,24.3333,24.3725,24.1523,24.304,657633,1228503
28/12/2015,24.1865,24.2648,24.0103,24.1474,590167,1216585
24/12/2015,24.0593,24.255,24.0495,24.1767,467400,1272711
23/12/2015,23.9712,24.1963,23.9027,24.0984,1130192,1358288
22/12/2015,23.5503,23.8537,23.4916,23.7852,989585,1418860
21/12/2015,23.7754,23.9027,23.4622,23.8341,1472103,1393097
18/12/2015,24.0691,24.1669,23.9222,23.9222,1159465,1353839
17/12/2015,24.7836,24.95,24.5869,24.5976,981860,1290684
16/12/2015,24.3236,24.7542,24.2452,24.7053,2199270,1266972
15/12/2015,24.0984,24.2452,23.8048,23.981,1973384,1165298
14/12/2015,23.9614,24.2452,23.7607,24.1278,1906122,1076771
11/12/2015,23.981,24.0593,23.7265,23.8244,1308205,984383
10/12/2015,24.2159,24.2942,24.0593,24.1082,936464,934999
9/12/2015,24.1474,24.1572,23.658,23.8439,1375519,934912
8/12/2015,24.3529,24.4408,24.1474,24.2746,1280182,941278
7/12/2015,24.8423,24.8913,24.6172,24.764,478857,898106
4/12/2015,24.578,24.8717,24.5389,24.8521,1432054,917613
3/12/2015,25.087,25.1947,24.6466,24.7151,1751058,857394
2/12/2015,25.1458,25.1555,24.7934,24.8619,2038767,778536
1/12/2015,25.645,25.8016,25.596,25.645,603141,674739
30/11/2015,25.4003,25.4883,25.2828,25.3709,883242,678651
27/11/2015,26.0071,26.1735,25.8994,25.9288,212135,680065
25/11/2015,25.9092,26.0169,25.8994,25.9484,626174,701705
24/11/2015,26.291,26.4672,26.105,26.3889,674170,719086
23/11/2015,26.2322,26.4672,26.1833,26.2225,645477,719498
20/11/2015,26.3399,26.4378,26.2518,26.3203,520298,724087
19/11/2015,26.3301,26.4574,26.2352,26.291,567443,737308
18/11/2015,26.2714,26.4476,26.1882,26.4182,935157,825141
17/11/2015,26.3105,26.6629,26.1637,26.3008,1471010,826249
16/11/2015,26.6042,26.8719,26.5748,26.8587,632610,779939
13/11/2015,26.9272,26.9957,26.6629,26.7314,771457,822549
12/11/2015,27.4264,27.5145,27.2404,27.2796,528767,879471
11/11/2015,27.7983,27.8375,27.5928,27.7005,568198,943797
10/11/2015,27.4166,27.5732,27.2306,27.5047,481811,1003487
9/11/2015,27.4949,27.6711,27.1328,27.2796,661815,1008937
6/11/2015,27.2796,27.4949,27.1915,27.4558,904452,1017909
5/11/2015,27.9158,28.0235,27.6613,27.7494,536734,1008970
4/11/2015,27.9452,28.0626,27.7445,27.8473,886891,1024966
3/11/2015,28.1116,28.4639,28.1116,28.2975,680354,997685
2/11/2015,27.9354,28.3269,27.9354,28.2682,714303,977941
30/10/2015,27.9256,28.0431,27.7886,27.7983,718611,980115
29/10/2015,27.5634,27.6515,26.751,27.5047,1884942,975845
28/10/2015,28.0724,28.4395,27.9256,28.3563,951787,961994
27/10/2015,27.8473,28.0333,27.6711,27.9941,776358,938093
26/10/2015,28.4346,28.4639,28.2094,28.3269,1271749,948343
23/10/2015,27.9941,28.3367,27.6907,28.1899,1625294,985705
22/10/2015,27.8571,28.2388,27.8473,28.1311,1493661,1024856
21/10/2015,27.7886,27.8669,27.4753,27.5047,1463536,1030743
20/10/2015,26.6727,26.7608,26.5259,26.6531,563574,1004774
19/10/2015,26.7706,26.8649,26.5944,26.8489,796386,1078795
16/10/2015,26.5748,26.614,26.2812,26.6042,770371,1252085
15/10/2015,26.0267,26.428,25.9875,26.4182,776666,1301064
14/10/2015,25.6547,25.8114,25.4296,25.459,477687,1429621
13/10/2015,25.8799,26.2029,25.8272,25.8505,384197,1519467
12/10/2015,26.105,26.242,25.9875,26.1441,746911,1574888
9/10/2015,25.968,26.0756,25.8505,26.0365,654563,1574099
8/10/2015,25.7135,25.8994,25.459,25.8603,1677176,1613633
7/10/2015,26.0854,26.2322,25.8505,26.1931,593260,1600812
6/10/2015,25.8309,25.919,25.5275,25.7722,930120,1636393
5/10/2015,25.8505,25.9875,25.7233,25.9288,1832167,1646574
2/10/2015,24.8815,25.2192,24.3333,25.2143,2212561,1571750
1/10/2015,24.2746,24.3333,24.0103,24.1963,1581964,1518152
30/9/2015,23.7167,24.0103,23.5797,23.981,1074007,1516687
29/9/2015,22.8553,23.1588,22.7672,23.1098,1673894,1564164
28/9/2015,24.2844,24.304,23.3632,23.5405,3395726,1560470
25/9/2015,25.1849,25.2828,24.6319,24.8032,1505062,1403482
24/9/2015,24.4303,24.4498,23.9132,24.4108,2705013,1417421
23/9/2015,24.4108,24.5084,24.1279,24.3718,1825383,1295536
22/9/2015,24.4498,24.5376,24.1571,24.4108,1215508,1267852
21/9/2015,24.9474,25.1328,24.7328,24.8401,735087,1271854
18/9/2015,25.1328,25.2791,24.6937,24.7913,1247563,1310953
17/9/2015,25.9035,26.206,25.7426,25.7767,1484869,1352254
16/9/2015,25.3182,25.684,25.2401,25.5035,1126963,1419336
15/9/2015,24.9474,25.2791,24.7718,25.2108,1082835,1454325
14/9/2015,25.3279,25.3377,25.1523,25.3279,709810,1534871
11/9/2015,25.3767,25.5523,25.2401,25.523,1408589,1589635
10/9/2015,25.123,25.4547,24.9264,25.2986,1559989,1590743
9/9/2015,24.9767,25.084,24.3913,24.4498,1786165,1554932
8/9/2015,23.9718,24.362,23.9718,24.2937,1618489,1465739
4/9/2015,24.001,24.1962,23.8644,23.962,1040898,1391337
3/9/2015,25.045,25.0938,24.5864,24.7035,1714158,1347355
2/9/2015,24.6352,24.8498,24.3132,24.8498,876726,1282598
1/9/2015,24.5181,24.6547,24.1523,24.2742,1410128,1296295
31/8/2015,25.1913,25.3963,25.084,25.1523,1275533,1272953
28/8/2015,25.3962,25.4255,25.0739,25.2401,1321572,1232836
27/8/2015,24.9084,25.3182,24.8986,25.2303,1867087,1186347
26/8/2015,24.2742,24.4499,23.5717,24.4303,2491092,1138625
25/8/2015,24.2157,24.2254,23.201,23.2107,1651800,1062024
24/8/2015,21.9131,23.3181,20.9863,22.6839,2291027,1042752
21/8/2015,24.4693,24.684,23.9035,23.9132,1531269,986517
20/8/2015,25.2791,25.3474,24.8157,24.8986,1425216,958223
19/8/2015,26.0987,26.1084,25.7865,25.9816,1022812,1004432
18/8/2015,26.2353,26.3719,26.167,26.2158,448283,1001924
17/8/2015,26.0304,26.2675,25.9428,26.1767,502454,1038355
14/8/2015,26.4109,26.5036,26.2645,26.4597,381166,1193029
13/8/2015,26.3328,26.4402,26.245,26.3133,742800,1316467
12/8/2015,26.206,26.206,25.6108,26.0694,1082179,1368074
11/8/2015,26.7328,26.9377,26.567,26.6841,1059999,1362392
10/8/2015,26.2158,26.5084,26.2158,26.4889,673784,1527609
7/8/2015,26.0206,26.1865,25.9035,26.1767,624231,1575509
6/8/2015,26.1377,26.206,25.806,25.9133,1151263,1604850
5/8/2015,26.4499,26.606,26.3426,26.4499,1342083,1622294
4/8/2015,26.8304,26.8694,26.528,26.6938,1362719,1616820
3/8/2015,27.2304,27.2987,26.8987,27.0841,1447501,1629651
31/7/2015,27.8256,27.9036,27.6109,27.6597,1106848,1948629
30/7/2015,29.2012,29.2598,28.2549,28.411,2118358,2175534
29/7/2015,28.6159,28.889,28.611,28.8207,985194,2205861
28/7/2015,28.3134,28.5378,28.0305,28.528,994752,2242265
27/7/2015,28.3036,28.3622,27.9036,28.1768,2822550,2254499
24/7/2015,28.8305,28.9768,28.4207,28.5573,2232747,2112665
23/7/2015,28.6842,28.7817,28.4402,28.489,1516902,2014574
22/7/2015,27.7573,27.8548,27.6319,27.689,996953,1987240
21/7/2015,27.8256,28.0207,27.7183,27.7573,3538245,2110213
20/7/2015,27.4939,27.5296,27.289,27.4256,1392284,1957724
17/7/2015,27.767,27.767,27.4158,27.4353,1064346,1927410
16/7/2015,27.4939,27.5914,27.289,27.2987,1412925,1931298
15/7/2015,27.4158,27.4841,27.2012,27.2402,1259977,1886069
14/7/2015,27.6792,27.728,27.5817,27.6109,1555179,1849594
13/7/2015,28.05,28.4527,27.7866,27.9719,6232177,1798427
10/7/2015,27.5914,28.0305,27.5524,27.7085,4510423,1431042
9/7/2015,27.1621,27.4158,26.6158,26.6938,2573264,1167949
8/7/2015,26.8207,26.9963,26.1133,26.1572,1531250,1067507
7/7/2015,27.4256,27.5231,27.0255,27.4841,1178265,1015300
6/7/2015,27.4158,27.6792,27.2207,27.3573,695042,1004107
2/7/2015,27.8646,27.9524,27.6217,27.6987,761380,999193
1/7/2015,27.7768,28.2841,27.6109,27.8158,1106883,998168
30/6/2015,27.9914,28.3524,27.6304,27.6987,2841556,981979
29/6/2015,30.0891,30.1379,29.572,29.6208,1250909,895885
26/6/2015,30.655,30.6647,30.294,30.4111,937579,898311
25/6/2015,30.6355,30.9282,30.3623,30.3915,1122656,928468
24/6/2015,29.8549,29.9574,29.7183,29.7671,734497,935137
23/6/2015,30.0988,30.294,30.0891,30.255,712848,974284
22/6/2015,29.5818,29.8257,29.5378,29.7574,787675,1040912
19/6/2015,29.1427,29.2403,28.9134,28.9476,721408,1079541
18/6/2015,29.2305,29.5037,29.2305,29.4549,564015,1080443
17/6/2015,29.1427,29.2891,29.0549,29.2208,1066639,1158007
16/6/2015,29.6598,29.8501,29.5818,29.6988,748150,1154319
15/6/2015,29.9037,30.1476,29.7086,29.933,1010365,1187169
12/6/2015,29.6305,29.7866,29.6013,29.6988,621328,1190173
11/6/2015,29.7866,29.9427,29.6598,29.7671,746007,1214220
10/6/2015,29.0451,29.4256,29.0061,29.25,864051,1227186
9/6/2015,28.3134,28.5085,28.0988,28.4305,1550147,1275868
8/6/2015,28.7524,28.8988,28.4598,28.5573,1287304,1215670
5/6/2015,29.0842,29.4159,29.0451,29.3183,1389931,1236437
4/6/2015,29.5135,29.5915,29.1134,29.2891,1222693,1291840
3/6/2015,29.5427,29.8159,29.533,29.6891,1321698,1459069
2/6/2015,29.7574,29.933,29.6793,29.7964,1712266,1570782
1/6/2015,30.1086,30.2647,29.8696,30.0501,1367108,1515989
29/5/2015,30.1476,30.3428,30.0257,30.1671,734938,1488748
28/5/2015,30.2647,30.5086,30.1964,30.4208,1727477,1506325
27/5/2015,30.5379,30.5867,30.2696,30.4794,1011325,1522996
26/5/2015,31.094,31.1038,30.6842,30.8599,1240889,1565813
22/5/2015,30.9184,31.094,30.8891,30.9477,1055436,1564617
21/5/2015,31.0647,31.0843,30.894,31.0355,982036,1585352
20/5/2015,31.6013,31.6306,31.333,31.3867,940483,1604622
19/5/2015,32.1477,32.1477,31.777,31.816,1594283,1614544
18/5/2015,31.7867,31.855,31.6111,31.6599,647177,1572082
15/5/2015,31.7867,31.9721,31.6501,31.9428,1598819,1627111
14/5/2015,31.2404,31.4209,31.1428,31.4062,2220968,1739960
13/5/2015,31.6404,31.6599,31.0755,31.2208,3731128,1868336
12/5/2015,30.9477,30.9867,30.7038,30.7428,2997396,1871256
11/5/2015,30.372,30.4354,30.0696,30.0891,890375,1795935
8/5/2015,29.7671,29.9866,29.7281,29.894,958483,1806091
7/5/2015,29.3769,29.6013,29.3281,29.5622,998598,1977888
6/5/2015,29.533,29.6061,29.0451,29.2305,1977549,2079620
5/5/2015,30.1574,30.3037,29.5818,29.5915,1653578,2240166
4/5/2015,30.1574,30.4598,30.1476,30.3915,1222952,2311082
1/5/2015,29.572,30.3428,29.5622,30.1574,1366449,2322565
30/4/2015,29.5622,29.6305,29.0549,29.4939,1271094,2377659
29/4/2015,29.9915,30.1671,29.694,29.9525,1089308,2403462
28/4/2015,30.1281,30.333,30.0501,30.255,957361,2422192
27/4/2015,30.5672,30.6247,30.372,30.4306,1472613,2463817
24/4/2015,30.6842,30.7623,30.4208,30.5769,3291552,2529160
23/4/2015,29.4939,30.2354,29.4354,29.972,4146599,2420480
22/4/2015,31.3184,31.8053,31.2013,31.5623,3774929,2271979
21/4/2015,30.1671,30.1964,29.9668,30.1281,1867588,2137069
20/4/2015,29.7183,29.7632,29.5135,29.6208,1042709,2103819
17/4/2015,29.0451,29.4354,28.9768,29.2793,3535438,2090255
16/4/2015,30.1476,30.4208,30.0793,30.3232,2524583,1929885
15/4/2015,30.8599,30.9964,30.6257,30.9769,4385740,1938704
14/4/2015,30.5184,30.5867,30.0988,30.372,2717313,1709243
13/4/2015,29.7183,29.9037,29.5756,29.6305,1395193,1611649
10/4/2015,29.8062,29.9427,29.6891,29.8159,2192863,1615653
9/4/2015,29.0159,29.2793,28.8012,29.172,1658142,1539771
8/4/2015,28.6744,28.8695,28.6159,28.8012,1370255,1592187
7/4/2015,28.5768,28.5768,28.2158,28.2646,1581742,1624842
6/4/2015,28.5183,28.8598,28.4012,28.6354,2452754,1677976
2/4/2015,27.2304,27.2987,27.0841,27.1719,1661350,1615196
1/4/2015,26.7914,26.8011,26.3426,26.5963,1919091,1583780
31/3/2015,26.0499,26.1767,25.9426,26.1279,1751270,1557117
30/3/2015,26.4011,26.4792,26.359,26.4304,1368834,1543030
27/3/2015,26.0109,26.1767,26.0109,26.1279,839253,1519187
26/3/2015,25.7279,25.9816,25.6973,25.8938,1129892,1558022
25/3/2015,26.7524,26.7914,25.9914,26.0401,2656863,1563835
24/3/2015,27.006,27.0646,26.8499,26.8987,943829,1453642
23/3/2015,27.2012,27.289,27.089,27.1036,1253410,1473293
20/3/2015,27.2695,27.4158,27.0646,27.2304,1455246,1470414
19/3/2015,27.3182,27.3573,27.0353,27.1719,1054627,1484625
18/3/2015,27.2695,27.6109,27.0548,27.4256,2444391,1496274
17/3/2015,26.4889,26.5084,25.8972,26.0987,1860079,1398857
16/3/2015,25.1035,25.2499,25.0547,25.1913,2378753,1387310
13/3/2015,25.9816,25.9816,25.767,25.9133,1511045,1326617
12/3/2015,26.3621,26.4841,26.3621,26.4694,1190113,1376963
11/3/2015,26.1475,26.2353,26.0889,26.1865,1519142,1469368
10/3/2015,25.9914,26.0597,25.884,25.9231,1539966,1702867
9/3/2015,26.4889,26.645,26.4304,26.606,1011188,1748797
6/3/2015,27.0646,27.1134,26.8207,26.8402,1421788,1784865
5/3/2015,27.2987,27.4548,27.2499,27.3768,1217082,1884457
4/3/2015,27.1329,27.2376,26.9475,27.2109,1003967,1907112
3/3/2015,27.2792,27.3085,27.0548,27.1524,1238601,1984300
2/3/2015,27.2695,27.4451,27.2138,27.4256,1210216,2061183
27/2/2015,27.8061,27.9524,27.6217,27.6304,1668415,2109139
26/2/2015,27.3475,27.5817,27.3182,27.4451,1229364,2235748
25/2/2015,26.928,27.1524,26.8987,27.0158,983130,2768471
24/2/2015,26.7914,27.1329,26.7621,27.0646,1686874,2839206
23/2/2015,26.3914,26.4304,26.284,26.3719,1468356,2835223
20/2/2015,26.3523,26.645,26.2353,26.5963,2266238,2888419
19/2/2015,26.5963,26.8207,26.4889,26.7036,2576189,2908720
18/2/2015,26.3523,27.4353,26.2353,27.3378,5021631,2970567
17/2/2015,25.7377,26.0109,25.6596,25.9523,2228916,2745779
13/2/2015,26.5475,26.7914,26.5377,26.6353,1552203,2836742
12/2/2015,26.0304,26.4792,26.0206,26.4499,2915667,2930779
11/2/2015,25.2596,25.5182,25.2596,25.4645,1556918,2864648
10/2/2015,25.2694,25.4938,25.1425,25.4255,2161781,3045709
9/2/2015,25.0645,25.2206,25.0157,25.0645,2391850,2972504
6/2/2015,25.9621,26.1465,25.8743,25.9231,1929544,2985509
5/2/2015,25.9035,26.3231,25.8548,26.167,3567558,3020683
4/2/2015,24.2742,25.9035,23.9815,25.3084,9220201,2944216
3/2/2015,22.5863,22.8304,22.5766,22.8205,2044169,2448235
2/2/2015,22.401,22.801,22.3522,22.7619,1627115,2445014
30/1/2015,22.8498,23.0254,22.7034,22.7229,2266298,2537419
29/1/2015,22.9863,23.0254,22.8205,22.9961,2570755,2472764
28/1/2015,23.3083,23.3278,22.8693,22.8888,3503890,2467133
27/1/2015,22.44,22.5961,22.3814,22.4985,1649819,2380815
26/1/2015,22.7327,22.8985,22.7132,22.801,3593357,2343036
23/1/2015,21.9619,22.3229,21.8741,22.0497,2962766,2185475
22/1/2015,21.4546,21.6887,21.4351,21.6302,1923695,2044371
21/1/2015,21.3277,21.5717,21.2497,21.3765,4272831,2021155
20/1/2015,20.4009,20.4106,20.1521,20.3131,1063704,1810132
16/1/2015,19.9033,20.1862,19.8447,20.1667,2586938,1813084
15/1/2015,20.7228,20.7423,20.3911,20.4204,2457154,1731141
14/1/2015,20.2545,20.2838,20.0204,20.196,2420551,1687783
13/1/2015,20.8789,20.9667,20.474,20.6643,1780482,1612549
12/1/2015,20.8594,20.8949,20.718,20.8399,1995850,1598226
9/1/2015,21.2497,21.2594,20.8009,20.8204,3013190,1641268
8/1/2015,21.0058,21.0936,20.9472,21.035,1296471,1589855
7/1/2015,21.0643,21.1716,20.9472,21.0058,2486293,1659122
6/1/2015,19.9618,20.0789,19.6594,19.7569,2209124,1789915
5/1/2015,19.9521,19.9521,19.7179,19.7667,1083137,1803368
2/1/2015,19.9716,20.1814,19.9326,20.0594,1229939,1858657
31/12/2014,20.2057,20.2057,19.9667,19.9716,846198,1899409
30/12/2014,20.0984,20.1082,20.0301,20.0789,1575455,2043204
29/12/2014,20.6936,20.7521,20.5862,20.6545,1107500,2108815
26/12/2014,20.8594,20.8594,20.6936,20.7521,1107977,2157763
24/12/2014,20.7131,20.8789,20.7033,20.8009,1357795,2233336
23/12/2014,20.3716,20.4789,20.2643,20.3521,1806782,2360672
22/12/2014,20.2936,20.3814,20.196,20.274,1292035,2414192
19/12/2014,20.1667,20.2936,20.0301,20.0789,1565638,2623741
18/12/2014,20.6155,20.7423,20.5277,20.6253,2641487,2634107
17/12/2014,19.6496,20.0106,19.6399,19.8935,2241989,2579988
16/12/2014,19.2984,19.5179,19.2301,19.2398,2335477,2619200
15/12/2014,19.4545,19.513,19.2301,19.2398,4448188,2836932
12/12/2014,20.0009,20.0594,19.835,19.835,2410921,2732576
11/12/2014,20.3618,20.5619,20.2057,20.235,1912466,2704535
10/12/2014,20.5082,20.5472,20.2496,20.2838,1841227,2724404
9/12/2014,20.0789,20.2253,19.9618,20.196,3003127,2823691
8/12/2014,20.8887,20.9472,20.6155,20.635,2559619,2753520
5/12/2014,21.6692,21.757,21.5668,21.6204,1841712,2661188
4/12/2014,21.5034,21.6107,21.4253,21.5814,2241573,2682419
3/12/2014,21.3375,21.5326,21.2107,21.4155,3267831,2714723
2/12/2014,21.5326,21.6302,21.4058,21.4253,2609581,2704367
1/12/2014,21.7082,21.7765,21.5717,21.6107,4435276,2716427
28/11/2014,21.3668,21.5131,21.3375,21.4546,1721130,2582235
26/11/2014,21.0741,21.1716,21.0448,21.1619,1829700,2646625
