Video ID,Title,Comment,publishedAt
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,OMG IS ATLAS IN THE NEW COD,2016-05-02T19:26:16.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Infinity ward will never be the same without Mark Rubin,2016-05-02T19:26:02.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,So I see you guys got somebody from Battlefield 3 black guy,2016-05-02T19:25:59.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Infinite Warfare is cancer.,2016-05-02T19:25:57.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,HYPE,2016-05-02T19:25:46.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,"wait zombies? nooooo... now i can run in circles for 30 minutes doing random, and honestly stupid easter eggs",2016-05-02T19:25:27.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Oh boy Zombies in an Infinity Ward game... Let's think about that ...,2016-05-02T19:25:26.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Taylor Kurosaki! Faith restored!,2016-05-02T19:25:23.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Ready for The new star wars dlc and cod 4 remastered,2016-05-02T19:25:03.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,"Hey look, generic fascist bad guys in a Call of Duty!",2016-05-02T19:25:02.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,cod 4 is look like CS i always love that game,2016-05-02T19:24:48.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,il a l'aire bien  tfacon je l'achete quand même !!,2016-05-02T19:24:42.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Activision needs money,2016-05-02T19:24:24.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,"30:09 modern warfare discussion

youre welcome",2016-05-02T19:24:20.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Zombiesssss,2016-05-02T19:24:18.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,"I just really hope it isn't a flop, I'm not saying I'm going to hate it but I just really hope it's better then what we have had!",2016-05-02T19:23:47.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Zombies?,2016-05-02T19:23:36.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,any cod is a better cod with no supply drops,2016-05-02T19:23:35.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,what about ps3?,2016-05-02T19:23:31.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,"I am excited for Infinite Warfare!







Said no one ever.",2016-05-02T19:23:20.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Boots on the ground!,2016-05-02T19:23:18.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,I'm not wrong with anything!,2016-05-02T19:23:16.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Zombies!!!!!,2016-05-02T19:23:15.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,it's not even funny anymore why cant they just put boots on the floor instead of star wars warfare next there gonna add yoda as a specialist in supply drops only,2016-05-02T19:22:51.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Just when i thought i couldnt be any less excited about this...i watched this. :(:(,2016-05-02T19:22:49.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,I don't know a single person who wants futuristic warfare. So why do you keep doing it??,2016-05-02T19:22:34.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,When you buy this game for 80$ And Not for 70$ Than You Have a Chance to become MW1 Remastered in the Supply drops,2016-05-02T19:22:30.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,I had no idea oh lord,2016-05-02T19:22:24.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,why future? just why?.. i will buy it for the cod4 remaster! -.-,2016-05-02T19:22:05.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Puto si eres mexicano,2016-05-02T19:22:04.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,song name during trailer?,2016-05-02T19:22:02.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,I am here for cod4,2016-05-02T19:22:00.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,"Dice is doing what we specifically asked you guys to bring back and are now going to knock your franchise out of its popularity. And I can't wait to see you fall for your horrible mistakes, maybe you'll learn then.",2016-05-02T19:21:48.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,the wait is going to kill me!!!!! #isgoingtogetreal,2016-05-02T19:21:48.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,BOK GIBI,2016-05-02T19:21:30.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Fr,2016-05-02T19:21:18.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,we are siri getting zombies hahaha WTF,2016-05-02T19:21:16.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,I can't wait :),2016-05-02T19:21:14.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,this is world war 2?,2016-05-02T19:21:01.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,boosy new cod  😢😢😢😢 black ops 1 mw 6 mw 8 mw 4 😢😢 no future,2016-05-02T19:20:58.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,This sucks,2016-05-02T19:20:53.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,yesssss no more flight,2016-05-02T19:20:51.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,ever should comment which Call of Duty they're more hype about #COD4 #INFINITE,2016-05-02T19:20:44.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Nice work on COD4  !!!!,2016-05-02T19:20:16.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Smart name by Infinity Ward ... Get it? Infinit(y)e War(d)fare,2016-05-02T19:19:42.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Noob Tube Confirmed!!!!!,2016-05-02T19:19:14.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Halo 0.5?,2016-05-02T19:19:11.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,The only thing I'm looking forward to is Cod 4 remastered...,2016-05-02T19:19:11.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Halo 6 looks amazing xD,2016-05-02T19:19:06.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Cod infinite warfare: brought to you in supply drops,2016-05-02T19:19:03.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,hype!!!,2016-05-02T19:18:56.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,No sound,2016-05-02T19:18:43.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,You losers complained about how COD was the same game every year and now you're not happy when you got this. This si the reason why this industry is dying #wannakillmyself,2016-05-02T19:18:43.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,"The only thing that you can also be used to be the same thing as a result of the most part. All the best, and the new York City",2016-05-02T19:18:41.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,did he say at some point boots on Ground well #bootsonground,2016-05-02T19:18:39.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,LETS GO DO ANY BOBY KNOW DOE'S THIS GAME HAVE FLYING,2016-05-02T19:18:31.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Stoked for infinite warfare,2016-05-02T19:18:30.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,So many people are textig that will be so shitty but we didnt see thr multiplayer trailer mayber there are no boost jumps,2016-05-02T19:18:27.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Hype,2016-05-02T19:18:26.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,So many people are textig that will be so shitty but we didnt see thr multiplayer trailer mayber there are no boost jumps,2016-05-02T19:18:25.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,excited for both games #InfiniteWarfare #COD4  and also wondering how the guns look ans what they are in #IW,2016-05-02T19:18:23.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,too many *authentic* words.,2016-05-02T19:18:04.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,I will fap,2016-05-02T19:17:58.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Halo 6,2016-05-02T19:17:56.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Seeing those pictures comparing the remastered to the original I am even more hyped,2016-05-02T19:17:53.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,why cant these talented designers come up with a cop op mode that isnt zombies you know like an original idea. extinction wasn't great but then again zombies was bare bones when it came out too although a bit better its how 3arch developed it that made it soo amazing......? just an idea,2016-05-02T19:17:42.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Cant wait!!! I'm going to be top 100 on Cod4 AGAIN!,2016-05-02T19:17:39.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Infinite warfare is a huge mistake,2016-05-02T19:17:26.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Star Wars  Battlefront 2 -.-,2016-05-02T19:17:16.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,jetpacks confirmados:(,2016-05-02T19:16:58.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Is gonna beging,2016-05-02T19:16:49.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Zombies...,2016-05-02T19:16:49.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,I don't get why y'all complaining about this. you guys complain about it but yet you still buy it.,2016-05-02T19:15:19.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Rest in Peace Call of duty 6.11.03 - 4.11.14 ✝,2016-05-02T19:15:11.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,The new Star Wars Battlefront DLC looks pretty good,2016-05-02T19:15:04.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,IL give this series one last chance,2016-05-02T19:14:56.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Boots on the ground?,2016-05-02T19:14:55.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Ily COD 👌👌,2016-05-02T19:14:31.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,"I'm so excited. I've had all call of duty's hoping for this one to be the best, since I like the old call of duty's.",2016-05-02T19:14:16.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,It's lit,2016-05-02T19:13:38.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,I'm so excited to put some cod infinite warfare videos on my channel,2016-05-02T19:13:24.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,son españoled,2016-05-02T19:13:13.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,#CoD4 has got me excited for CoD again. it's only been a decade.,2016-05-02T19:13:05.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,So hyped for bother games! 😱,2016-05-02T19:12:41.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Call of duty died after BO2,2016-05-02T19:12:40.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,"1. Pre-order Legacy Edition of Infinite Warfare 
2. Download Modern Warfare Remaster 
3. Sell Infinite Warfare
4. Buy BF5

#BringBackCOD #MakeCODGreatAgain",2016-05-02T19:12:34.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Why everyone saying they're only buying for cod 4 they haven't even seen the game yet,2016-05-02T19:12:26.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Omg,2016-05-02T19:12:25.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,"Infinity Ward Logic.......

Cod Community: '' We want another call of duty back in the world war ''
Infinity Ward: '' You can fight in space then ''........",2016-05-02T19:12:25.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,HYPE IS REAL!!,2016-05-02T19:11:40.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,I know the song in the trailer is by David Bowie but whos covering it??/,2016-05-02T19:11:32.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,que no es la edicion espesial,2016-05-02T19:11:32.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,they need to have a beta for the remastered and/or the new CoD,2016-05-02T19:11:25.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,hi,2016-05-02T19:11:24.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,R there EXOS in this game???,2016-05-02T19:11:24.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,I wanted ghost 2,2016-05-02T19:11:21.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,This guy has the same glasses as Almir Listo lol,2016-05-02T19:11:06.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,"if they launch 2 call of dutys at the same day is definately because Infinite Warfare is crap, it makes no sense to give 2 cods at the same day",2016-05-02T19:11:02.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,anyone else notice the mw2 noob tube symbol on the guys t shirt?,2016-05-02T19:10:58.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,"Is it just me, or is there no audio",2016-05-02T19:10:35.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,hmm,2016-05-02T19:10:32.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Cant wait for new zombies !!!,2016-05-02T19:10:27.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,I'm so hype,2016-05-02T19:10:19.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,YES zombies is confirmed,2016-05-02T19:10:17.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Hopefully zombies is like trey arch zombies and not aw,2016-05-02T19:10:14.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,You can find the DLCs for Call of Duty Modern Warfare Remastered in a Suppy Drop.,2016-05-02T19:10:09.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,ya des français,2016-05-02T19:10:03.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Il y a la communauté FR ?,2016-05-02T19:09:50.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,thrust in campaign. multiplayer is boots on ground.,2016-05-02T19:09:46.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,They said uh a lot .-.,2016-05-02T19:09:44.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,#CodExtreme #Remastered #InfiniteWarfare,2016-05-02T19:09:43.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Why You people hating they spent a year making this game just chill and play the game then you judge it.,2016-05-02T19:09:31.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,"i love and appreciate the news but there is one thing i would like to express my concerns about. 
Why are there only TEN MULTIPLAYER maps for call of duty 4: modern warfare remastered?
When there was originally 16 MULTIPLAYER maps.  Just put in all of the maps .....seriously.",2016-05-02T19:09:31.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,I don't see anythink,2016-05-02T19:09:15.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Where can buy the modern wafere Edition ?,2016-05-02T19:09:05.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,oh my god :0,2016-05-02T19:09:03.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,xbox one?,2016-05-02T19:09:01.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Bring back infected,2016-05-02T19:08:59.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,not sound ?,2016-05-02T19:08:55.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,no gameplay?,2016-05-02T19:08:49.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,I'm okay with Infinite Warfare as long as there are no supply drops.,2016-05-02T19:08:40.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Hi wats up,2016-05-02T19:08:36.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,I'm hyped for the COD 4 remaster! Man those memories <3,2016-05-02T19:08:33.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Maybe next year we will get a NEW modern warfare or WW2 game ill probably be saying this next year too lol. There is still hope with Battlefield being announced friday.,2016-05-02T19:08:33.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,"Woooo I hope they show cod 4 gameplay and infinite war, but I'm mostly here for cod 4",2016-05-02T19:08:16.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,yeah cod boii,2016-05-02T19:08:09.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Oha,2016-05-02T19:08:05.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,hi,2016-05-02T19:08:04.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,25:03 is that Hank Henshaw from Supergirl?,2016-05-02T19:07:53.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,"I'm shocked, no advanced movement in the trailer I AM SO HAPPY",2016-05-02T19:07:47.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Bf5,2016-05-02T19:07:46.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,no audio...?,2016-05-02T19:07:43.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,"Why is the actor for Reyes, a Hispanic last name a non Hispanic actor?",2016-05-02T19:07:38.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Can anyone here anything I cant hear any sound,2016-05-02T19:07:31.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,o leer viva spain,2016-05-02T19:07:30.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,just give infinite warfare a shot,2016-05-02T19:07:08.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Is it me or the screen is pitch black : /,2016-05-02T19:07:00.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,me to,2016-05-02T19:06:43.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,wow,2016-05-02T19:06:37.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Is there any volume ?,2016-05-02T19:06:31.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Jesus why would they make CoD 4 remastered. CoD Ghosts blew CoD 4 out of the water.,2016-05-02T19:06:22.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,WTF HAPPENS,2016-05-02T19:06:21.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,"Oh I think battlefield just took the W, with the WW1. COD is ganna lose sale with that 70$ price. Might as week sale MW1 $eparate and leave infante warfare 59.99$ 😞",2016-05-02T19:06:19.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,why is everyone so mad about inifinte warfare i meam after aw its gonna be hard to go back to classic cod,2016-05-02T19:06:14.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,"Videos broken, just like the game will be",2016-05-02T19:06:11.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Ich liebe Call oft Duty / AW/ BO3/ Ps3 = us-boy-berlin / Ps4 = xX_GermanModZz_Xx / Account 2 / Ps4= us-boy-stuttgart ==== and ich love GtA best games,2016-05-02T19:06:07.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,call of duty modren warfer 4??? 🤔🙁😖,2016-05-02T19:06:05.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,people want remaster > infinity blabla,2016-05-02T19:05:15.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,The sound cuts in and out randomly,2016-05-02T19:05:04.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,لا اله الئ الله محمد رسول الله {^_^},2016-05-02T19:05:02.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,I love Call of Duty but the World hate Exos and High Jumps,2016-05-02T19:05:02.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,only 5m,2016-05-02T19:04:49.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,infinite warfare will be ass,2016-05-02T19:04:46.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,"I can't wait more, there is the best call of duty wow",2016-05-02T19:04:32.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,is this even a real stream ?? xD,2016-05-02T19:04:31.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,lord save this franchise,2016-05-02T19:04:25.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,no sound,2016-05-02T19:04:21.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,"He says there'll be maps set on earth and some set in space, maybe they will please both sides of the community, for now we have to settle with all the whiners",2016-05-02T19:04:20.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Yes!!!,2016-05-02T19:04:12.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,What's next call of duty Galaxy???,2016-05-02T19:04:06.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,I'm excited,2016-05-02T19:03:46.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Ma sono l'unico italiano che ha  commentato ?,2016-05-02T19:03:45.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,zombies,2016-05-02T19:03:42.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,This isn't call of duty. Make a new IP for fucks sake,2016-05-02T19:03:37.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,eu invoco os BRs agoraaaaaaa!,2016-05-02T19:03:37.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,مساكم الله بلخير,2016-05-02T19:03:31.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,cant wait for cod 4 remasted,2016-05-02T19:03:17.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Es normal que no se escuche nada?.,2016-05-02T19:03:11.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Ya des fr ?,2016-05-02T19:02:56.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,So is this Scott Lowe guy the new community bag?,2016-05-02T19:02:45.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,no Empieza El Video V:,2016-05-02T19:02:43.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Who is the name the song ?,2016-05-02T19:02:43.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,The Next COD is COD Infinite Warfare?,2016-05-02T19:02:40.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,wrf,2016-05-02T19:02:26.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,COD4 Remastered will be LIT,2016-05-02T19:02:25.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,"They said it will be futuristic but the same old cod that we all love, that's the same thing Advanced warfare said when they launched the game",2016-05-02T19:02:19.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,#BO for ever,2016-05-02T19:02:14.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Regalame el juego  Gratis xD,2016-05-02T19:01:46.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,CO-OP mode YEEEEEESSSSSS and there is ZOMBIES to this gonna be the first time ever INFINTY WARD is making ZOMBIES I can't wait!!! :D,2016-05-02T19:01:42.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Next year is mw2 and mw3,2016-05-02T19:01:32.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Ok alright nobody get made at me for this but does this link to advanced ware fare just wondering because it has ware fare in it lol,2016-05-02T19:01:27.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Still waiting,2016-05-02T19:01:26.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,the guy with a benie is like a hypie,2016-05-02T19:00:48.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,I would choose exo movement any day as long as I know there wont be supply drops,2016-05-02T19:00:47.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,is cod 4 and infinite warfare a different game???,2016-05-02T19:00:39.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,using modern warfare to sell infinate warfare because avtivision knows call of duty is dead.,2016-05-02T19:00:34.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,I could not get any audio,2016-05-02T19:00:12.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,what is this stream,2016-05-02T19:00:06.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,I'm so excited,2016-05-02T19:00:00.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,2 dogs fighting in space what,2016-05-02T18:59:58.000Z
gQHON4gVSQ0,Call of Duty®: Infinite Warfare Reveal Stream,Is it just me or does their equipment have the Atlas logo from advanced warfare?,2016-05-02T18:59:45.000Z
