Classifier,Alpha Value,Cross_Val folds,N° Neighbors,Prediction Period,Parsing Day range,Score Std,Score average
Knn Classifier,0.1,3,33,17,7,0.015276998358968634,0.6033950617283951
Knn Classifier,0.1,3,34,17,7,0.01573771454812586,0.5771604938271605
Knn Classifier,0.1,3,35,17,7,0.02149442635367919,0.5632716049382717
Knn Classifier,0.1,3,36,17,7,0.015276998358968638,0.5385802469135802
Knn Classifier,0.1,3,37,17,7,0.030553996717937234,0.5895061728395062
Knn Classifier,0.1,3,38,17,7,0.04456644777220264,0.5787037037037037
Knn Classifier,0.1,3,39,17,7,0.04786439018293467,0.5632716049382717
Classifier,Alpha Value,Cross_Val folds,N° Neighbors,Prediction Period,Parsing Day range,Score Std,Score average
Knn Classifier,0.1,3,1,18,8,0.02721656595229468,0.4999810066476733
Knn Classifier,0.1,3,2,18,8,0.05695726039703611,0.38404558404558403
Knn Classifier,0.1,3,3,18,8,0.05660916963510409,0.42254510921177585
Knn Classifier,0.1,3,4,18,8,0.03984532811249243,0.4748528015194682
Knn Classifier,0.1,3,5,18,8,0.04718698758113481,0.5014814814814815
Knn Classifier,0.1,3,6,18,8,0.042501707614065555,0.5010066476733144
Knn Classifier,0.1,3,7,18,8,0.02729707521879747,0.5385185185185185
Knn Classifier,0.1,3,8,18,8,0.09259257895633866,0.47489078822412156
Knn Classifier,0.1,3,9,18,8,0.04534482178945125,0.48719848053181386
Knn Classifier,0.1,3,10,18,8,0.07442594973562293,0.5400189933523266
Knn Classifier,0.1,3,11,18,8,0.06352450983143014,0.512877492877493
Knn Classifier,0.1,3,12,18,8,0.009099025072932481,0.5128395061728396
Knn Classifier,0.1,3,13,18,8,0.0736461009413407,0.4867236467236467
Knn Classifier,0.1,3,14,18,8,0.07623534617516046,0.48522317188983854
Knn Classifier,0.1,3,15,18,8,0.08227892605962586,0.4718518518518519
Knn Classifier,0.1,3,16,18,8,0.1265606066627147,0.4703893637226971
Knn Classifier,0.1,3,17,18,8,0.06396503131497999,0.47236467236467233
Knn Classifier,0.1,3,18,18,8,0.06743193268105917,0.4980436847103514
Knn Classifier,0.1,3,19,18,8,0.050173261706716495,0.48569800569800564
Knn Classifier,0.1,3,20,18,8,0.041580773365856485,0.46053181386514713
Knn Classifier,0.1,3,21,18,8,0.08618661769036688,0.4990693257359924
Knn Classifier,0.1,3,22,18,8,0.08500316059273412,0.485735992402659
Knn Classifier,0.1,3,23,18,8,0.06743193268105917,0.4980436847103514
Knn Classifier,0.1,3,24,18,8,0.009099025072932494,0.4871604938271605
Knn Classifier,0.1,3,25,18,8,0.018148841377359507,0.5774928774928775
Knn Classifier,0.1,3,26,18,8,0.040908744508100954,0.5518518518518518
Knn Classifier,0.1,3,27,18,8,0.08227892605962586,0.5281481481481481
Knn Classifier,0.1,3,28,18,8,0.052057206524217324,0.5271604938271605
Knn Classifier,0.1,3,29,18,8,0.009072223996564252,0.5256600189933524
Knn Classifier,0.1,3,30,18,8,0.04540391761126135,0.5256980056980057
Knn Classifier,0.1,3,31,18,8,0.05296972531579227,0.56320987654321
Knn Classifier,0.1,3,32,18,8,0.039781448359661804,0.5375308641975308
Knn Classifier,0.1,3,33,18,8,0.06967467893501199,0.5370560303893638
Knn Classifier,0.1,3,34,18,8,0.05296972531579227,0.56320987654321
Knn Classifier,0.1,3,35,18,8,0.06037407436379678,0.5878632478632478
Knn Classifier,0.1,3,36,18,8,0.03797150693135743,0.5893637226970561
Knn Classifier,0.1,3,37,18,8,0.06522482009819006,0.5750427350427351
Knn Classifier,0.1,3,38,18,8,0.05605378171533608,0.5883760683760684
Knn Classifier,0.1,3,39,18,8,0.06967467893501199,0.5370560303893638
Classifier,Alpha Value,Cross_Val folds,N° Neighbors,Prediction Period,Parsing Day range,Score Std,Score average
Knn Classifier,0.1,3,1,19,9,0.0757274330023784,0.478395061728395
Knn Classifier,0.1,3,2,19,9,0.05661708743161772,0.4645061728395062
Knn Classifier,0.1,3,3,19,9,0.07014393936644142,0.45216049382716045
Knn Classifier,0.1,3,4,19,9,0.06818124084683495,0.41358024691358025
Knn Classifier,0.1,3,5,19,9,0.12019217579395529,0.46759259259259256
Knn Classifier,0.1,3,6,19,9,0.09074808906166146,0.4151234567901234
Knn Classifier,0.1,3,7,19,9,0.06928995160692485,0.4259259259259259
Knn Classifier,0.1,3,8,19,9,0.13440994807355974,0.4552469135802469
Knn Classifier,0.1,3,9,19,9,0.11232617521652992,0.46759259259259256
Knn Classifier,0.1,3,10,19,9,0.09505471354589194,0.49228395061728397
Knn Classifier,0.1,3,11,19,9,0.07211926818239461,0.49074074074074076
Knn Classifier,0.1,3,12,19,9,0.1280213280984947,0.5324074074074074
Knn Classifier,0.1,3,13,19,9,0.09072184232530289,0.5555555555555555
Knn Classifier,0.1,3,14,19,9,0.06145773997450579,0.5262345679012346
Knn Classifier,0.1,3,15,19,9,0.07811142428915903,0.5138888888888888
Knn Classifier,0.1,3,16,19,9,0.045413391881364694,0.5385802469135802
Knn Classifier,0.1,3,17,19,9,0.0614577399745058,0.566358024691358
Knn Classifier,0.1,3,18,19,9,0.045830995076905835,0.6157407407407408
Knn Classifier,0.1,3,19,19,9,0.0021824283369955267,0.6280864197530864
Knn Classifier,0.1,3,20,19,9,0.016476972611159452,0.6157407407407408
Knn Classifier,0.1,3,21,19,9,0.0604812282168686,0.5925925925925926
Knn Classifier,0.1,3,22,19,9,0.0604812282168686,0.5925925925925926
Knn Classifier,0.1,3,23,19,9,0.0614577399745058,0.566358024691358
Knn Classifier,0.1,3,24,19,9,0.09404721595797898,0.6064814814814815
Knn Classifier,0.1,3,25,19,9,0.0614577399745058,0.566358024691358
Knn Classifier,0.1,3,26,19,9,0.0800091444247884,0.5925925925925926
Knn Classifier,0.1,3,27,19,9,0.0302406141084343,0.6296296296296297
Knn Classifier,0.1,3,28,19,9,0.05237828008789238,0.6296296296296297
Knn Classifier,0.1,3,29,19,9,0.045830995076905835,0.6157407407407408
Knn Classifier,0.1,3,30,19,9,0.0461933010712832,0.6172839506172839
Knn Classifier,0.1,3,31,19,9,0.0302406141084343,0.6296296296296297
Knn Classifier,0.1,3,32,19,9,0.05237828008789238,0.6296296296296297
Knn Classifier,0.1,3,33,19,9,0.018646675885176787,0.6404320987654321
Knn Classifier,0.1,3,34,19,9,0.036059634091197314,0.5879629629629629
Knn Classifier,0.1,3,35,19,9,0.0200022861061971,0.601851851851852
Knn Classifier,0.1,3,36,19,9,0.054517042384739804,0.5740740740740741
Knn Classifier,0.1,3,37,19,9,0.05594002765553041,0.5879629629629629
Knn Classifier,0.1,3,38,19,9,0.04557044154393027,0.5771604938271605
Knn Classifier,0.1,3,39,19,9,0.05132188008739474,0.5910493827160493
Classifier,Alpha Value,Cross_Val folds,N° Neighbors,Prediction Period,Parsing Day range,Score Std,Score average
Knn Classifier,0.1,3,1,20,10,0.07442594973562293,0.5400189933523266
Knn Classifier,0.1,3,2,20,10,0.038760178559348525,0.5123646723646723
Knn Classifier,0.1,3,3,20,10,0.05732726754774683,0.5005318138651472
Knn Classifier,0.1,3,4,20,10,0.0634746127197505,0.4743779677113011
Knn Classifier,0.1,3,5,20,10,0.0887942776170954,0.5010446343779678
Knn Classifier,0.1,3,6,20,10,0.0887942776170954,0.5010446343779678
Knn Classifier,0.1,3,7,20,10,0.117905383123442,0.47441595441595447
Knn Classifier,0.1,3,8,20,10,0.10450754486266982,0.4635327635327635
Knn Classifier,0.1,3,9,20,10,0.10370796494520299,0.47587844254510925
Knn Classifier,0.1,3,10,20,10,0.10430143356166409,0.5143779677113011
Knn Classifier,0.1,3,11,20,10,0.04036240654035779,0.51335232668566
Knn Classifier,0.1,3,12,20,10,0.0454951253646624,0.5641975308641975
Knn Classifier,0.1,3,13,20,10,0.022251974790490486,0.563684710351377
Knn Classifier,0.1,3,14,20,10,0.05360619910768758,0.524710351377018
Knn Classifier,0.1,3,15,20,10,0.04148318597808121,0.5903513770180436
Knn Classifier,0.1,3,16,20,10,0.030805273579950013,0.5503513770180436
Knn Classifier,0.1,3,17,20,10,0.025936881314509493,0.5646723646723647
Knn Classifier,0.1,3,18,20,10,0.050816755856606693,0.616980056980057
Knn Classifier,0.1,3,19,20,10,0.009492876732839384,0.602659069325736
Knn Classifier,0.1,3,20,20,10,0.028501422223133434,0.6273504273504273
Knn Classifier,0.1,3,21,20,10,0.055136527383751285,0.6268755935422602
Knn Classifier,0.1,3,22,20,10,0.05503538757236869,0.6535422602089268
Knn Classifier,0.1,3,23,20,10,0.07334820527799399,0.600721747388414
Knn Classifier,0.1,3,24,20,10,0.06818798654724496,0.6140550807217474
Knn Classifier,0.1,3,25,20,10,0.07240068098331347,0.6392212725546059
Knn Classifier,0.1,3,26,20,10,0.0376293638828168,0.6278632478632479
Knn Classifier,0.1,3,27,20,10,0.05605378171533608,0.5883760683760684
Knn Classifier,0.1,3,28,20,10,0.03805099023855054,0.6145299145299146
Knn Classifier,0.1,3,29,20,10,0.06412702006139831,0.6135422602089269
Knn Classifier,0.1,3,30,20,10,0.044767142064153505,0.5755175688509021
Knn Classifier,0.1,3,31,20,10,0.02729707521879747,0.5385185185185185
Knn Classifier,0.1,3,32,20,10,0.044767142064153505,0.5755175688509021
Knn Classifier,0.1,3,33,20,10,0.044767142064153505,0.5755175688509021
Knn Classifier,0.1,3,34,20,10,0.031190195943636312,0.5631718898385565
Knn Classifier,0.1,3,35,20,10,0.044767142064153505,0.5755175688509021
Knn Classifier,0.1,3,36,20,10,0.01330915034339695,0.5765052231718898
Knn Classifier,0.1,3,37,20,10,0.021572719472353865,0.6021842355175688
Knn Classifier,0.1,3,38,20,10,0.009284777459632479,0.5513390313390314
Knn Classifier,0.1,3,39,20,10,0.009284777459632479,0.5513390313390314
Classifier,Alpha Value,Cross_Val folds,N° Neighbors,Prediction Period,Parsing Day range,Score Std,Score average
Knn Classifier,0.1,3,1,22,12,0.09505471354589193,0.5015432098765432
Knn Classifier,0.1,3,2,22,12,0.09082678376272939,0.4104938271604938
Knn Classifier,0.1,3,3,22,12,0.0888385059544707,0.48302469135802467
Knn Classifier,0.1,3,4,22,12,0.1491734070814145,0.4197530864197531
Knn Classifier,0.1,3,5,22,12,0.15425924690863949,0.45987654320987653
Knn Classifier,0.1,3,6,22,12,0.09572878036586926,0.45987654320987653
Knn Classifier,0.1,3,7,22,12,0.13719821463514117,0.5246913580246914
Knn Classifier,0.1,3,8,22,12,0.10164119629675994,0.5231481481481481
Knn Classifier,0.1,3,9,22,12,0.045413391881364694,0.5385802469135802
Knn Classifier,0.1,3,10,22,12,0.038611098775298794,0.5756172839506172
Knn Classifier,0.1,3,11,22,12,0.04000457221239419,0.5370370370370371
Knn Classifier,0.1,3,12,22,12,0.10586464744532405,0.5385802469135802
Knn Classifier,0.1,3,13,22,12,0.07712962345431974,0.5632716049382717
Knn Classifier,0.1,3,14,22,12,0.042988852707358416,0.5401234567901234
Knn Classifier,0.1,3,15,22,12,0.05594002765553041,0.5879629629629629
Knn Classifier,0.1,3,16,22,12,0.030941261814449724,0.5509259259259259
Knn Classifier,0.1,3,17,22,12,0.038611098775298794,0.5756172839506172
Knn Classifier,0.1,3,18,22,12,0.06507150815527164,0.5756172839506172
Knn Classifier,0.1,3,19,22,12,0.06928995160692482,0.5740740740740741
Knn Classifier,0.1,3,20,22,12,0.06818124084683493,0.5864197530864197
Knn Classifier,0.1,3,21,22,12,0.09074808906166146,0.5848765432098765
Knn Classifier,0.1,3,22,22,12,0.036059634091197314,0.5879629629629629
Knn Classifier,0.1,3,23,22,12,0.03805193828993194,0.5493827160493827
Knn Classifier,0.1,3,24,22,12,0.06590789044463774,0.5370370370370371
Knn Classifier,0.1,3,25,22,12,0.06590789044463774,0.5370370370370371
Knn Classifier,0.1,3,26,22,12,0.06590789044463774,0.5370370370370371
Knn Classifier,0.1,3,27,22,12,0.09323337942588404,0.5354938271604938
Knn Classifier,0.1,3,28,22,12,0.08421459042989048,0.5108024691358024
Knn Classifier,0.1,3,29,22,12,0.08327615779772864,0.5493827160493827
Knn Classifier,0.1,3,30,22,12,0.08421459042989048,0.5108024691358024
Knn Classifier,0.1,3,31,22,12,0.07563302935088179,0.5385802469135802
Knn Classifier,0.1,3,32,22,12,0.03147542909625178,0.5123456790123456
Knn Classifier,0.1,3,33,22,12,0.04000457221239419,0.5370370370370371
Knn Classifier,0.1,3,34,22,12,0.032149176938271094,0.5262345679012346
Knn Classifier,0.1,3,35,22,12,0.045413391881364694,0.5385802469135802
Knn Classifier,0.1,3,36,22,12,0.060834578223540214,0.5509259259259259
Knn Classifier,0.1,3,37,22,12,0.042988852707358416,0.5401234567901234
Knn Classifier,0.1,3,38,22,12,0.042988852707358416,0.5401234567901234
Knn Classifier,0.1,3,39,22,12,0.024787620994149707,0.5138888888888888
Classifier,Alpha Value,Cross_Val folds,N° Neighbors,Prediction Period,Parsing Day range,Score Std,Score average
Knn Classifier,0.1,3,1,24,14,0.08629087788941533,0.4087369420702754
Knn Classifier,0.1,3,2,24,14,0.04018811134088004,0.39686609686609686
Knn Classifier,0.1,3,3,24,14,0.0389035508945827,0.3978537511870845
Knn Classifier,0.1,3,4,24,14,0.12144606719924177,0.39642924976258304
Knn Classifier,0.1,3,5,24,14,0.156497964500349,0.4092877492877493
Knn Classifier,0.1,3,6,24,14,0.12115838755681042,0.4349287749287749
Knn Classifier,0.1,3,7,24,14,0.14640630880244232,0.43642924976258307
Knn Classifier,0.1,3,8,24,14,0.17160265001462116,0.4630959164292497
Knn Classifier,0.1,3,9,24,14,0.13599684851635546,0.42309591642924976
Knn Classifier,0.1,3,10,24,14,0.11783925198522838,0.3974169040835707
Knn Classifier,0.1,3,11,24,14,0.13441922728739392,0.40877492877492877
Knn Classifier,0.1,3,12,24,14,0.12766870013218082,0.37126305792972464
Knn Classifier,0.1,3,13,24,14,0.13441922728739392,0.40877492877492877
Knn Classifier,0.1,3,14,24,14,0.11703750863344263,0.4082621082621083
Knn Classifier,0.1,3,15,24,14,0.1345417516702848,0.48427350427350424
Knn Classifier,0.1,3,16,24,14,0.09166442922639177,0.435403608736942
Knn Classifier,0.1,3,17,24,14,0.10155658283393092,0.45958214624881294
Knn Classifier,0.1,3,18,24,14,0.0736461009413407,0.4867236467236467
Knn Classifier,0.1,3,19,24,14,0.05493699688504328,0.44771130104463436
Knn Classifier,0.1,3,20,24,14,0.009099025072932481,0.5128395061728396
Knn Classifier,0.1,3,21,24,14,0.06352450983143014,0.512877492877493
Knn Classifier,0.1,3,22,24,14,0.03984532811249243,0.4748528015194682
Knn Classifier,0.1,3,23,24,14,0.023478134476918,0.4491737891737892
Knn Classifier,0.1,3,24,24,14,0.07526582170748061,0.5237226970560304
Knn Classifier,0.1,3,25,24,14,0.015728995860378254,0.4995061728395062
Knn Classifier,0.1,3,26,24,14,0.030805273579950013,0.5503513770180436
Knn Classifier,0.1,3,27,24,14,0.041578968755498935,0.5374928774928774
Knn Classifier,0.1,3,28,24,14,0.02347813447691798,0.5508262108262109
Knn Classifier,0.1,3,29,24,14,0.06157055428045624,0.549363722697056
Knn Classifier,0.1,3,30,24,14,0.05523457570600553,0.615042735042735
Knn Classifier,0.1,3,31,24,14,0.03797150693135743,0.5893637226970561
Knn Classifier,0.1,3,32,24,14,0.05545945048201532,0.5765432098765433
Knn Classifier,0.1,3,33,24,14,0.01209922758490637,0.6150047483380817
Knn Classifier,0.1,3,34,24,14,0.0684934889218775,0.5888888888888889
Knn Classifier,0.1,3,35,24,14,0.027430767304776456,0.5770180436847103
Knn Classifier,0.1,3,36,24,14,0.04680702726251913,0.6011965811965813
Knn Classifier,0.1,3,37,24,14,0.02729707521879747,0.5385185185185185
Knn Classifier,0.1,3,38,24,14,0.027216565952294665,0.5000189933523267
Knn Classifier,0.1,3,39,24,14,0.05732726754774683,0.5005318138651472
Classifier,Alpha Value,Cross_Val folds,N° Neighbors,Prediction Period,Parsing Day range,Score Std,Score average
Knn Classifier,0.1,3,1,26,16,0.08993825042154695,0.4466666666666667
Knn Classifier,0.1,3,2,26,16,0.10831423170163579,0.4557142857142857
Knn Classifier,0.1,3,3,26,16,0.0833673400000552,0.48809523809523814
Knn Classifier,0.1,3,4,26,16,0.14563645602754496,0.4438095238095238
Knn Classifier,0.1,3,5,26,16,0.19924119090738998,0.520952380952381
Knn Classifier,0.1,3,6,26,16,0.12754084313139327,0.42
Knn Classifier,0.1,3,7,26,16,0.16889127579170202,0.5104761904761905
Knn Classifier,0.1,3,8,26,16,0.19924119090738998,0.520952380952381
Knn Classifier,0.1,3,9,26,16,0.13756548636394503,0.5104761904761905
Knn Classifier,0.1,3,10,26,16,0.10845440644180386,0.4704761904761905
Knn Classifier,0.1,3,11,26,16,0.10234661661223973,0.4957142857142857
Knn Classifier,0.1,3,12,26,16,0.11414475433987607,0.5461904761904762
Knn Classifier,0.1,3,13,26,16,0.1369111799737847,0.5076190476190476
Knn Classifier,0.1,3,14,26,16,0.1294957952897793,0.5447619047619048
Knn Classifier,0.1,3,15,26,16,0.1314647983198503,0.5328571428571429
Knn Classifier,0.1,3,16,26,16,0.11408911661772232,0.5328571428571429
Knn Classifier,0.1,3,17,26,16,0.08491959649268666,0.5090476190476191
Knn Classifier,0.1,3,18,26,16,0.09914830047725652,0.520952380952381
Knn Classifier,0.1,3,19,26,16,0.0833673400000552,0.5119047619047619
Knn Classifier,0.1,3,20,26,16,0.0891099857993536,0.48523809523809525
Knn Classifier,0.1,3,21,26,16,0.0960087864459807,0.5357142857142857
Knn Classifier,0.1,3,22,26,16,0.05180199525132349,0.511904761904762
Knn Classifier,0.1,3,23,26,16,0.0883201761475781,0.5238095238095238
Knn Classifier,0.1,3,24,26,16,0.0771634305311646,0.5490476190476191
Knn Classifier,0.1,3,25,26,16,0.05091453868428062,0.5876190476190476
Knn Classifier,0.1,3,26,26,16,0.022049213148171848,0.5504761904761905
Knn Classifier,0.1,3,27,26,16,0.04191017281083453,0.4985714285714286
Knn Classifier,0.1,3,28,26,16,0.022223355980148587,0.5757142857142857
Knn Classifier,0.1,3,29,26,16,0.034608271067822126,0.5519047619047619
Knn Classifier,0.1,3,30,26,16,0.003367175148507357,0.6023809523809524
Knn Classifier,0.1,3,31,26,16,0.022223355980148587,0.5757142857142857
Knn Classifier,0.1,3,32,26,16,0.04109609335312651,0.5533333333333333
Knn Classifier,0.1,3,33,26,16,0.050914538684280614,0.5876190476190476
Knn Classifier,0.1,3,34,26,16,0.04714045207910316,0.5666666666666668
Knn Classifier,0.1,3,35,26,16,0.04903143514780147,0.5385714285714286
Knn Classifier,0.1,3,36,26,16,0.053252489748359125,0.5652380952380952
Knn Classifier,0.1,3,37,26,16,0.03561573705012407,0.5623809523809524
Knn Classifier,0.1,3,38,26,16,0.03742263372264475,0.5238095238095238
Knn Classifier,0.1,3,39,26,16,0.03742263372264475,0.5238095238095238
Classifier,Alpha Value,Cross_Val folds,N° Neighbors,Prediction Period,Parsing Day range,Score Std,Score average
Knn Classifier,0.1,3,1,28,18,0.02729707521879747,0.5385185185185185
Knn Classifier,0.1,3,2,28,18,0.0392046072911635,0.4738651471984805
Knn Classifier,0.1,3,3,28,18,0.08179289977466202,0.5770560303893637
Knn Classifier,0.1,3,4,28,18,0.0634746127197505,0.4743779677113011
Knn Classifier,0.1,3,5,28,18,0.1066588979132655,0.5652231718898385
Knn Classifier,0.1,3,6,28,18,0.0392046072911635,0.4738651471984805
Knn Classifier,0.1,3,7,28,18,0.07117440933270344,0.43686609686609684
Knn Classifier,0.1,3,8,28,18,0.10582306088009102,0.4882241215574548
Knn Classifier,0.1,3,9,28,18,0.07484096166656672,0.4877113010446344
Knn Classifier,0.1,3,10,28,18,0.10603711847876277,0.5405318138651473
Knn Classifier,0.1,3,11,28,18,0.06994236426311985,0.4733903133903134
Knn Classifier,0.1,3,12,28,18,0.1027846631309525,0.5632478632478631
Knn Classifier,0.1,3,13,28,18,0.10404093441897012,0.5232478632478632
Knn Classifier,0.1,3,14,28,18,0.0999039463505056,0.5642355175688509
Knn Classifier,0.1,3,15,28,18,0.15051745553126714,0.5114529914529915
Knn Classifier,0.1,3,16,28,18,0.09133367362680583,0.5124026590693257
Knn Classifier,0.1,3,17,28,18,0.15051745553126714,0.5114529914529915
Knn Classifier,0.1,3,18,28,18,0.10918914667079539,0.5380816714150048
Knn Classifier,0.1,3,19,28,18,0.12722434453955891,0.5252611585944919
Knn Classifier,0.1,3,20,28,18,0.12061738526540194,0.5119278252611587
Knn Classifier,0.1,3,21,28,18,0.09311799312354714,0.5518898385565052
Knn Classifier,0.1,3,22,28,18,0.08171237295387196,0.5385565052231719
Knn Classifier,0.1,3,23,28,18,0.09133367362680583,0.5124026590693257
Knn Classifier,0.1,3,24,28,18,0.09977697713822153,0.48723646723646724
Knn Classifier,0.1,3,25,28,18,0.09977697713822153,0.48723646723646724
Knn Classifier,0.1,3,26,28,18,0.08580354492851082,0.5375688509021842
Knn Classifier,0.1,3,27,28,18,0.12061738526540194,0.5119278252611587
Knn Classifier,0.1,3,28,28,18,0.14521445495632854,0.550940170940171
Knn Classifier,0.1,3,29,28,18,0.08376556762318524,0.5627350427350427
Knn Classifier,0.1,3,30,28,18,0.08580354492851082,0.5375688509021842
Knn Classifier,0.1,3,31,28,18,0.05360619910768758,0.524710351377018
Knn Classifier,0.1,3,32,28,18,0.05570970084531766,0.5380436847103515
Knn Classifier,0.1,3,33,28,18,0.06359739039369176,0.5513770180436848
Knn Classifier,0.1,3,34,28,18,0.0754771254925067,0.5647103513770181
Knn Classifier,0.1,3,35,28,18,0.05755893979277752,0.5651851851851851
Knn Classifier,0.1,3,36,28,18,0.09252533559450794,0.55335232668566
