,Classifier,Alpha Value,Cross_Val folds,Layer Structure,Prediction Period,Parsing Day range,Score Std,Score average
MLPClassifier,0.1,3,"(30, 60, 60)",6,1,0.07391314823967927,0.5169753086419753
MLPClassifier,0.1,3,"(30, 60, 70)",6,1,0.08762388621344686,0.5154320987654322
MLPClassifier,0.1,3,"(30, 60, 80)",6,1,0.08561686115234689,0.5555555555555555
MLPClassifier,0.1,3,"(30, 60, 90)",6,1,0.08762388621344686,0.5154320987654322
MLPClassifier,0.1,3,"(30, 60, 100)",6,1,0.07215228226889482,0.5586419753086419
MLPClassifier,0.1,3,"(30, 70, 10)",6,1,0.07550697421435228,0.47685185185185186
MLPClassifier,0.1,3,"(30, 70, 20)",6,1,0.07235005043043856,0.5570987654320988
MLPClassifier,0.1,3,"(30, 70, 30)",6,1,0.1176893578082569,0.5679012345679013
MLPClassifier,0.1,3,"(30, 70, 40)",6,1,0.07185460942483217,0.5030864197530864
MLPClassifier,0.1,3,"(30, 70, 50)",6,1,0.06804138174397716,0.5833333333333334
MLPClassifier,0.1,3,"(30, 70, 60)",6,1,0.08737893621538312,0.529320987654321
MLPClassifier,0.1,3,"(30, 70, 70)",6,1,0.09145390364215467,0.54320987654321
MLPClassifier,0.1,3,"(30, 70, 80)",6,1,0.12266334536566453,0.5416666666666666
MLPClassifier,0.1,3,"(30, 70, 90)",6,1,0.12378428784046588,0.5447530864197531
MLPClassifier,0.1,3,"(30, 70, 100)",6,1,0.08561686115234689,0.5555555555555555
MLPClassifier,0.1,3,"(30, 80, 10)",6,1,0.09931847475125978,0.5570987654320988
MLPClassifier,0.1,3,"(30, 80, 20)",6,1,0.08661243950865605,0.5324074074074074
MLPClassifier,0.1,3,"(30, 80, 30)",6,1,0.04364856673991033,0.5308641975308642
MLPClassifier,0.1,3,"(30, 80, 40)",6,1,0.10393492741038725,0.5555555555555556
MLPClassifier,0.1,3,"(30, 80, 50)",6,1,0.08074984846883415,0.5154320987654321
MLPClassifier,0.1,3,"(30, 80, 60)",6,1,0.07235005043043856,0.5570987654320988
MLPClassifier,0.1,3,"(30, 80, 70)",6,1,0.07185460942483217,0.5030864197530864
MLPClassifier,0.1,3,"(30, 80, 80)",6,1,0.06891084432643861,0.5339506172839507
MLPClassifier,0.1,3,"(30, 80, 90)",6,1,0.07294013764257085,0.529320987654321
MLPClassifier,0.1,3,"(30, 80, 100)",6,1,0.08737893621538312,0.529320987654321
MLPClassifier,0.1,3,"(30, 90, 10)",6,1,0.07185460942483217,0.5030864197530864
MLPClassifier,0.1,3,"(30, 90, 20)",6,1,0.07081971546656644,0.5972222222222222
MLPClassifier,0.1,3,"(30, 90, 30)",6,1,0.10936122047238625,0.513888888888889
MLPClassifier,0.1,3,"(30, 90, 40)",6,1,0.0785674201318386,0.5555555555555555
MLPClassifier,0.1,3,"(30, 90, 50)",6,1,0.11566870186076242,0.5401234567901234
MLPClassifier,0.1,3,"(30, 90, 60)",6,1,0.07235005043043856,0.5570987654320988
MLPClassifier,0.1,3,"(30, 90, 70)",6,1,0.06245711834829648,0.5046296296296297
MLPClassifier,0.1,3,"(30, 90, 80)",6,1,0.11566870186076242,0.5401234567901234
MLPClassifier,0.1,3,"(30, 90, 90)",6,1,0.08511470514282515,0.5601851851851852
MLPClassifier,0.1,3,"(30, 90, 100)",6,1,0.10393492741038725,0.5555555555555556
MLPClassifier,0.1,3,"(30, 100, 10)",6,1,0.07290748031492418,0.5185185185185185
MLPClassifier,0.1,3,"(30, 100, 20)",6,1,0.08083827687474567,0.46913580246913583
MLPClassifier,0.1,3,"(30, 100, 30)",6,1,0.11750709765926837,0.5540123456790124
MLPClassifier,0.1,3,"(30, 100, 40)",6,1,0.07290748031492418,0.5185185185185185
MLPClassifier,0.1,3,"(30, 100, 50)",6,1,0.05359183751291773,0.5324074074074073
MLPClassifier,0.1,3,"(30, 100, 60)",6,1,0.07506411424083523,0.48919753086419754
MLPClassifier,0.1,3,"(30, 100, 70)",6,1,0.10393492741038723,0.5277777777777778
MLPClassifier,0.1,3,"(30, 100, 80)",6,1,0.10936122047238625,0.5694444444444444
MLPClassifier,0.1,3,"(30, 100, 90)",6,1,0.10393492741038725,0.5555555555555556
MLPClassifier,0.1,3,"(30, 100, 100)",6,1,0.08737893621538312,0.529320987654321
MLPClassifier,0.1,3,"(40, 10, 10)",6,1,0.07215228226889482,0.5586419753086419
MLPClassifier,0.1,3,"(40, 10, 20)",6,1,0.11074614270376024,0.529320987654321
MLPClassifier,0.1,3,"(40, 10, 30)",6,1,0.13608276348795434,0.49999999999999994
MLPClassifier,0.1,3,"(40, 10, 40)",6,1,0.07391314823967927,0.5169753086419753
MLPClassifier,0.1,3,"(40, 10, 50)",6,1,0.12019217579395526,0.5324074074074074
MLPClassifier,0.1,3,"(40, 10, 60)",6,1,0.10395783822900798,0.5015432098765432
MLPClassifier,0.1,3,"(40, 10, 70)",6,1,0.14316131041122368,0.4876543209876543
MLPClassifier,0.1,3,"(40, 10, 80)",6,1,0.07506411424083523,0.48919753086419754
MLPClassifier,0.1,3,"(40, 10, 90)",6,1,0.10206207261596574,0.5416666666666666
MLPClassifier,0.1,3,"(40, 10, 100)",6,1,0.09145390364215467,0.54320987654321
MLPClassifier,0.1,3,"(40, 20, 10)",6,1,0.10229514456281823,0.595679012345679
MLPClassifier,0.1,3,"(40, 20, 20)",6,1,0.14163943093313291,0.5277777777777778
MLPClassifier,0.1,3,"(40, 20, 30)",6,1,0.11785113019775789,0.5
MLPClassifier,0.1,3,"(40, 20, 40)",6,1,0.09153199152059824,0.5447530864197531
MLPClassifier,0.1,3,"(40, 20, 50)",6,1,0.10187523113641363,0.5679012345679012
MLPClassifier,0.1,3,"(40, 20, 60)",6,1,0.11074614270376024,0.529320987654321
MLPClassifier,0.1,3,"(40, 20, 70)",6,1,0.1542592469086395,0.5401234567901235
MLPClassifier,0.1,3,"(40, 20, 80)",6,1,0.08762388621344686,0.5154320987654322
MLPClassifier,0.1,3,"(40, 20, 90)",6,1,0.12424516794981695,0.5015432098765432
MLPClassifier,0.1,3,"(40, 20, 100)",6,1,0.058193542083224706,0.47685185185185186
MLPClassifier,0.1,3,"(40, 30, 10)",6,1,0.05611005852684519,0.5169753086419753
MLPClassifier,0.1,3,"(40, 30, 20)",6,1,0.09145390364215467,0.54320987654321
MLPClassifier,0.1,3,"(40, 30, 30)",6,1,0.10484745525594459,0.5586419753086419
MLPClassifier,0.1,3,"(40, 30, 40)",6,1,0.07391314823967927,0.5169753086419753
MLPClassifier,0.1,3,"(40, 30, 50)",6,1,0.08661243950865605,0.5324074074074074
MLPClassifier,0.1,3,"(40, 30, 60)",6,1,0.05611005852684519,0.5169753086419753
MLPClassifier,0.1,3,"(40, 30, 70)",6,1,0.11100389202687927,0.5308641975308642
MLPClassifier,0.1,3,"(40, 30, 80)",6,1,0.09931847475125978,0.5570987654320988
MLPClassifier,0.1,3,"(40, 30, 90)",6,1,0.1288002568818848,0.5555555555555555
MLPClassifier,0.1,3,"(40, 30, 100)",6,1,0.089159610034903,0.48919753086419754
MLPClassifier,0.1,3,"(40, 40, 10)",6,1,0.06835566231589538,0.5462962962962963
MLPClassifier,0.1,3,"(40, 40, 20)",6,1,0.10206207261596574,0.5416666666666666
MLPClassifier,0.1,3,"(40, 40, 30)",6,1,0.089159610034903,0.48919753086419754
MLPClassifier,0.1,3,"(40, 40, 40)",6,1,0.089159610034903,0.48919753086419754
MLPClassifier,0.1,3,"(40, 40, 50)",6,1,0.10206207261596574,0.5416666666666666
MLPClassifier,0.1,3,"(40, 40, 60)",6,1,0.09145390364215467,0.54320987654321
MLPClassifier,0.1,3,"(40, 40, 70)",6,1,0.08737893621538312,0.529320987654321
MLPClassifier,0.1,3,"(40, 40, 80)",6,1,0.07391314823967927,0.5169753086419753
MLPClassifier,0.1,3,"(40, 40, 90)",6,1,0.12964799987412484,0.5570987654320988
MLPClassifier,0.1,3,"(40, 40, 100)",6,1,0.08561686115234689,0.5694444444444444
MLPClassifier,0.1,3,"(40, 50, 10)",6,1,0.11750709765926837,0.5540123456790124
MLPClassifier,0.1,3,"(40, 50, 20)",6,1,0.13740635363921025,0.5524691358024691
MLPClassifier,0.1,3,"(40, 50, 30)",6,1,0.09931847475125978,0.5570987654320988
MLPClassifier,0.1,3,"(40, 50, 40)",6,1,0.09215431251131863,0.5015432098765432
MLPClassifier,0.1,3,"(40, 50, 50)",6,1,0.08737893621538312,0.529320987654321
MLPClassifier,0.1,3,"(40, 50, 60)",6,1,0.07185460942483217,0.5030864197530864
MLPClassifier,0.1,3,"(40, 50, 70)",6,1,0.09215431251131863,0.5015432098765432
MLPClassifier,0.1,3,"(40, 50, 80)",6,1,0.08083827687474564,0.5308641975308642
MLPClassifier,0.1,3,"(40, 50, 90)",6,1,0.11947673982003645,0.5277777777777778
MLPClassifier,0.1,3,"(40, 50, 100)",6,1,0.08762388621344686,0.5154320987654322
MLPClassifier,0.1,3,"(40, 60, 10)",6,1,0.12266334536566453,0.5416666666666666
MLPClassifier,0.1,3,"(40, 60, 20)",6,1,0.07290748031492418,0.5185185185185185
MLPClassifier,0.1,3,"(40, 60, 30)",6,1,0.12439841520874448,0.5046296296296297
MLPClassifier,0.1,3,"(40, 60, 40)",6,1,0.11947673982003645,0.5138888888888888
MLPClassifier,0.1,3,"(40, 60, 50)",6,1,0.09215431251131863,0.5015432098765432
MLPClassifier,0.1,3,"(40, 60, 60)",6,1,0.089159610034903,0.48919753086419754
MLPClassifier,0.1,3,"(40, 60, 70)",6,1,0.07081971546656644,0.5694444444444444
MLPClassifier,0.1,3,"(40, 60, 80)",6,1,0.1176893578082569,0.5679012345679013
MLPClassifier,0.1,3,"(40, 60, 90)",6,1,0.07185460942483217,0.5030864197530864
MLPClassifier,0.1,3,"(40, 60, 100)",6,1,0.07235005043043856,0.5570987654320988
MLPClassifier,0.1,3,"(40, 70, 10)",6,1,0.06859910731757059,0.4938271604938272
MLPClassifier,0.1,3,"(40, 70, 20)",6,1,0.07391314823967927,0.5169753086419753
MLPClassifier,0.1,3,"(40, 70, 30)",6,1,0.07294013764257085,0.529320987654321
MLPClassifier,0.1,3,"(40, 70, 40)",6,1,0.0699399332939794,0.5432098765432098
MLPClassifier,0.1,3,"(40, 70, 50)",6,1,0.07185460942483217,0.5030864197530864
MLPClassifier,0.1,3,"(40, 70, 60)",6,1,0.10393492741038725,0.5555555555555556
MLPClassifier,0.1,3,"(40, 70, 70)",6,1,0.11074614270376024,0.529320987654321
MLPClassifier,0.1,3,"(40, 70, 80)",6,1,0.09292635319336169,0.5030864197530863
MLPClassifier,0.1,3,"(40, 70, 90)",6,1,0.08083827687474564,0.5308641975308642
MLPClassifier,0.1,3,"(40, 70, 100)",6,1,0.11947673982003645,0.5138888888888888
MLPClassifier,0.1,3,"(40, 80, 10)",6,1,0.09153199152059824,0.5447530864197531
MLPClassifier,0.1,3,"(40, 80, 20)",6,1,0.10484745525594459,0.5586419753086419
MLPClassifier,0.1,3,"(40, 80, 30)",6,1,0.09145390364215467,0.54320987654321
MLPClassifier,0.1,3,"(40, 80, 40)",6,1,0.08762388621344686,0.5154320987654322
MLPClassifier,0.1,3,"(40, 80, 50)",6,1,0.10395783822900798,0.5015432098765432
MLPClassifier,0.1,3,"(40, 80, 60)",6,1,0.08737893621538312,0.529320987654321
MLPClassifier,0.1,3,"(40, 80, 70)",6,1,0.089639109453442,0.4753086419753086
MLPClassifier,0.1,3,"(40, 80, 80)",6,1,0.1176893578082569,0.5679012345679013
MLPClassifier,0.1,3,"(40, 80, 90)",6,1,0.10206207261596574,0.5416666666666666
MLPClassifier,0.1,3,"(40, 80, 100)",6,1,0.09931847475125978,0.5570987654320988
MLPClassifier,0.1,3,"(40, 90, 10)",6,1,0.08511470514282515,0.5601851851851852
MLPClassifier,0.1,3,"(40, 90, 20)",6,1,0.12266334536566453,0.5416666666666666
MLPClassifier,0.1,3,"(40, 90, 30)",6,1,0.1301430163105433,0.5154320987654321
MLPClassifier,0.1,3,"(40, 90, 40)",6,1,0.11750709765926837,0.5540123456790124
MLPClassifier,0.1,3,"(40, 90, 50)",6,1,0.11100389202687927,0.5308641975308642
MLPClassifier,0.1,3,"(40, 90, 60)",6,1,0.1189573601271714,0.54320987654321
MLPClassifier,0.1,3,"(40, 90, 70)",6,1,0.07185460942483217,0.5030864197530864
MLPClassifier,0.1,3,"(40, 90, 80)",6,1,0.06245711834829648,0.5046296296296297
MLPClassifier,0.1,3,"(40, 90, 90)",6,1,0.07391314823967927,0.5169753086419753
MLPClassifier,0.1,3,"(40, 90, 100)",6,1,0.09145390364215467,0.54320987654321
MLPClassifier,0.1,3,"(40, 100, 10)",6,1,0.08737893621538312,0.529320987654321
MLPClassifier,0.1,3,"(40, 100, 20)",6,1,0.08737893621538312,0.529320987654321
MLPClassifier,0.1,3,"(40, 100, 30)",6,1,0.11947673982003645,0.5277777777777778
MLPClassifier,0.1,3,"(40, 100, 40)",6,1,0.09215431251131863,0.5015432098765432
MLPClassifier,0.1,3,"(40, 100, 50)",6,1,0.05534080579333674,0.5308641975308641
MLPClassifier,0.1,3,"(40, 100, 60)",6,1,0.08737893621538312,0.529320987654321
MLPClassifier,0.1,3,"(40, 100, 70)",6,1,0.10046284443678885,0.5169753086419754
MLPClassifier,0.1,3,"(40, 100, 80)",6,1,0.12110019331366327,0.5817901234567902
MLPClassifier,0.1,3,"(40, 100, 90)",6,1,0.0699399332939794,0.5432098765432098
MLPClassifier,0.1,3,"(40, 100, 100)",6,1,0.1682169553386488,0.49845679012345684
MLPClassifier,0.1,3,"(50, 10, 10)",6,1,0.07506411424083523,0.48919753086419754
MLPClassifier,0.1,3,"(50, 10, 20)",6,1,0.05707790743489793,0.49074074074074076
MLPClassifier,0.1,3,"(50, 10, 30)",6,1,0.11785113019775789,0.5833333333333334
MLPClassifier,0.1,3,"(50, 10, 40)",6,1,0.10536858034019485,0.5185185185185185
MLPClassifier,0.1,3,"(50, 10, 50)",6,1,0.13972655486932342,0.4891975308641976
MLPClassifier,0.1,3,"(50, 10, 60)",6,1,0.089639109453442,0.4753086419753086
MLPClassifier,0.1,3,"(50, 10, 70)",6,1,0.1357849315275243,0.5540123456790124
MLPClassifier,0.1,3,"(50, 10, 80)",6,1,0.1288002568818848,0.5555555555555555
MLPClassifier,0.1,3,"(50, 10, 90)",6,1,0.10206207261596574,0.5416666666666666
MLPClassifier,0.1,3,"(50, 10, 100)",6,1,0.11016400183688113,0.5709876543209876
MLPClassifier,0.1,3,"(50, 20, 10)",6,1,0.07391314823967927,0.5169753086419753
MLPClassifier,0.1,3,"(50, 20, 20)",6,1,0.07215228226889482,0.5586419753086419
MLPClassifier,0.1,3,"(50, 20, 30)",6,1,0.10393492741038723,0.5277777777777778
MLPClassifier,0.1,3,"(50, 20, 40)",6,1,0.08083827687474564,0.5308641975308642
MLPClassifier,0.1,3,"(50, 20, 50)",6,1,0.10206207261596574,0.5416666666666666
MLPClassifier,0.1,3,"(50, 20, 60)",6,1,0.08293227680582962,0.4753086419753087
MLPClassifier,0.1,3,"(50, 20, 70)",6,1,0.10484745525594459,0.5586419753086419
MLPClassifier,0.1,3,"(50, 20, 80)",6,1,0.13749298523071754,0.5694444444444444
MLPClassifier,0.1,3,"(50, 20, 90)",6,1,0.08083827687474564,0.5308641975308642
MLPClassifier,0.1,3,"(50, 20, 100)",6,1,0.11947673982003645,0.5277777777777778
MLPClassifier,0.1,3,"(50, 30, 10)",6,1,0.06245711834829648,0.5046296296296297
MLPClassifier,0.1,3,"(50, 30, 20)",6,1,0.1024347331807166,0.5061728395061729
MLPClassifier,0.1,3,"(50, 30, 30)",6,1,0.07185460942483217,0.5030864197530864
MLPClassifier,0.1,3,"(50, 30, 40)",6,1,0.07185460942483217,0.5030864197530864
MLPClassifier,0.1,3,"(50, 30, 50)",6,1,0.11947673982003645,0.5277777777777778
MLPClassifier,0.1,3,"(50, 30, 60)",6,1,0.10393492741038725,0.5555555555555556
MLPClassifier,0.1,3,"(50, 30, 70)",6,1,0.12110019331366327,0.5817901234567902
MLPClassifier,0.1,3,"(50, 30, 80)",6,1,0.07968105335447895,0.5709876543209876
MLPClassifier,0.1,3,"(50, 30, 90)",6,1,0.12056805546064575,0.5401234567901235
MLPClassifier,0.1,3,"(50, 30, 100)",6,1,0.09145390364215467,0.54320987654321
MLPClassifier,0.1,3,"(50, 40, 10)",6,1,0.11750709765926837,0.5540123456790124
MLPClassifier,0.1,3,"(50, 40, 20)",6,1,0.07506411424083523,0.48919753086419754
MLPClassifier,0.1,3,"(50, 40, 30)",6,1,0.10206207261596574,0.5416666666666666
MLPClassifier,0.1,3,"(50, 40, 40)",6,1,0.08762388621344686,0.5154320987654322
MLPClassifier,0.1,3,"(50, 40, 50)",6,1,0.13952187718883588,0.5123456790123456
MLPClassifier,0.1,3,"(50, 40, 60)",6,1,0.13419716174265225,0.5401234567901234
MLPClassifier,0.1,3,"(50, 40, 70)",6,1,0.10393492741038725,0.5555555555555556
MLPClassifier,0.1,3,"(50, 40, 80)",6,1,0.08762388621344686,0.5154320987654322
MLPClassifier,0.1,3,"(50, 40, 90)",6,1,0.13546886634169597,0.5262345679012346
MLPClassifier,0.1,3,"(50, 40, 100)",6,1,0.10559435428738274,0.5154320987654321
MLPClassifier,0.1,3,"(50, 50, 10)",6,1,0.10393492741038725,0.5555555555555556
MLPClassifier,0.1,3,"(50, 50, 20)",6,1,0.11947673982003645,0.5138888888888888
MLPClassifier,0.1,3,"(50, 50, 30)",6,1,0.07391314823967927,0.5169753086419753
MLPClassifier,0.1,3,"(50, 50, 40)",6,1,0.11215643401609025,0.4891975308641974
MLPClassifier,0.1,3,"(50, 50, 50)",6,1,0.1357849315275243,0.5540123456790124
MLPClassifier,0.1,3,"(50, 50, 60)",6,1,0.09292635319336169,0.5030864197530863
MLPClassifier,0.1,3,"(50, 50, 70)",6,1,0.1176893578082569,0.5679012345679013
MLPClassifier,0.1,3,"(50, 50, 80)",6,1,0.10393492741038723,0.5277777777777778
MLPClassifier,0.1,3,"(50, 50, 90)",6,1,0.07391314823967927,0.5169753086419753
MLPClassifier,0.1,3,"(50, 50, 100)",6,1,0.09292635319336169,0.5030864197530863
MLPClassifier,0.1,3,"(50, 60, 10)",6,1,0.089159610034903,0.48919753086419754
MLPClassifier,0.1,3,"(50, 60, 20)",6,1,0.12127705373079323,0.4876543209876543
MLPClassifier,0.1,3,"(50, 60, 30)",6,1,0.13419716174265225,0.5401234567901234
MLPClassifier,0.1,3,"(50, 60, 40)",6,1,0.09931847475125978,0.5570987654320988
MLPClassifier,0.1,3,"(50, 60, 50)",6,1,0.11947673982003645,0.5277777777777778
MLPClassifier,0.1,3,"(50, 60, 60)",6,1,0.10393492741038725,0.5555555555555556
MLPClassifier,0.1,3,"(50, 60, 70)",6,1,0.10559435428738274,0.5154320987654321
MLPClassifier,0.1,3,"(50, 60, 80)",6,1,0.1189573601271714,0.54320987654321
MLPClassifier,0.1,3,"(50, 60, 90)",6,1,0.08083827687474564,0.5308641975308642
MLPClassifier,0.1,3,"(50, 60, 100)",6,1,0.09215431251131863,0.5015432098765432
MLPClassifier,0.1,3,"(50, 70, 10)",6,1,0.1189573601271714,0.54320987654321
MLPClassifier,0.1,3,"(50, 70, 20)",6,1,0.12880025688188476,0.4861111111111111
MLPClassifier,0.1,3,"(50, 70, 30)",6,1,0.07185460942483217,0.5030864197530864
MLPClassifier,0.1,3,"(50, 70, 40)",6,1,0.1189573601271714,0.54320987654321
MLPClassifier,0.1,3,"(50, 70, 50)",6,1,0.06122479760764622,0.5447530864197531
MLPClassifier,0.1,3,"(50, 70, 60)",6,1,0.10393492741038725,0.5555555555555556
MLPClassifier,0.1,3,"(50, 70, 70)",6,1,0.10393492741038723,0.5277777777777778
MLPClassifier,0.1,3,"(50, 70, 80)",6,1,0.10393492741038723,0.5277777777777778
MLPClassifier,0.1,3,"(50, 70, 90)",6,1,0.1189573601271714,0.54320987654321
MLPClassifier,0.1,3,"(50, 70, 100)",6,1,0.10206207261596574,0.5416666666666666
MLPClassifier,0.1,3,"(50, 80, 10)",6,1,0.10395783822900798,0.5015432098765432
MLPClassifier,0.1,3,"(50, 80, 20)",6,1,0.08561686115234689,0.5555555555555555
MLPClassifier,0.1,3,"(50, 80, 30)",6,1,0.08737893621538312,0.529320987654321
MLPClassifier,0.1,3,"(50, 80, 40)",6,1,0.10393492741038723,0.5277777777777778
MLPClassifier,0.1,3,"(50, 80, 50)",6,1,0.12378428784046588,0.5447530864197531
MLPClassifier,0.1,3,"(50, 80, 60)",6,1,0.10206207261596574,0.5416666666666666
MLPClassifier,0.1,3,"(50, 80, 70)",6,1,0.10206207261596574,0.5416666666666666
MLPClassifier,0.1,3,"(50, 80, 80)",6,1,0.10393492741038725,0.5555555555555556
MLPClassifier,0.1,3,"(50, 80, 90)",6,1,0.08762388621344686,0.5154320987654322
MLPClassifier,0.1,3,"(50, 80, 100)",6,1,0.08737893621538312,0.529320987654321
MLPClassifier,0.1,3,"(50, 90, 10)",6,1,0.12056805546064575,0.5401234567901235
MLPClassifier,0.1,3,"(50, 90, 20)",6,1,0.12056805546064575,0.5401234567901235
MLPClassifier,0.1,3,"(50, 90, 30)",6,1,0.12009306455767729,0.5030864197530864
MLPClassifier,0.1,3,"(50, 90, 40)",6,1,0.14163943093313291,0.5277777777777778
MLPClassifier,0.1,3,"(50, 90, 50)",6,1,0.08737893621538312,0.529320987654321
MLPClassifier,0.1,3,"(50, 90, 60)",6,1,0.10206207261596574,0.5416666666666666
MLPClassifier,0.1,3,"(50, 90, 70)",6,1,0.10393492741038723,0.5277777777777778
MLPClassifier,0.1,3,"(50, 90, 80)",6,1,0.08762388621344686,0.5154320987654322
MLPClassifier,0.1,3,"(50, 90, 90)",6,1,0.13608276348795434,0.49999999999999994
MLPClassifier,0.1,3,"(50, 90, 100)",6,1,0.07391314823967927,0.5169753086419753
MLPClassifier,0.1,3,"(50, 100, 10)",6,1,0.13546886634169597,0.5262345679012346
MLPClassifier,0.1,3,"(50, 100, 20)",6,1,0.11947673982003645,0.5277777777777778
MLPClassifier,0.1,3,"(50, 100, 30)",6,1,0.09153199152059824,0.5447530864197531
MLPClassifier,0.1,3,"(50, 100, 40)",6,1,0.08203724604939513,0.49074074074074076
MLPClassifier,0.1,3,"(50, 100, 50)",6,1,0.12266334536566453,0.5416666666666666
MLPClassifier,0.1,3,"(50, 100, 60)",6,1,0.07391314823967927,0.5169753086419753
MLPClassifier,0.1,3,"(50, 100, 70)",6,1,0.10206207261596574,0.5416666666666666
MLPClassifier,0.1,3,"(50, 100, 80)",6,1,0.10559435428738274,0.5154320987654321
MLPClassifier,0.1,3,"(50, 100, 90)",6,1,0.09931847475125978,0.5570987654320988
MLPClassifier,0.1,3,"(50, 100, 100)",6,1,0.08737893621538312,0.529320987654321
MLPClassifier,0.1,3,"(60, 10, 10)",6,1,0.1288002568818848,0.5555555555555555
MLPClassifier,0.1,3,"(60, 10, 20)",6,1,0.05707790743489793,0.49074074074074076
MLPClassifier,0.1,3,"(60, 10, 30)",6,1,0.10484745525594459,0.5586419753086419
MLPClassifier,0.1,3,"(60, 10, 40)",6,1,0.12009306455767729,0.5030864197530864
MLPClassifier,0.1,3,"(60, 10, 50)",6,1,0.07294013764257085,0.529320987654321
MLPClassifier,0.1,3,"(60, 10, 60)",6,1,0.06122479760764622,0.5447530864197531
MLPClassifier,0.1,3,"(60, 10, 70)",6,1,0.09292635319336169,0.5030864197530863
MLPClassifier,0.1,3,"(60, 10, 80)",6,1,0.10395783822900798,0.5015432098765432
MLPClassifier,0.1,3,"(60, 10, 90)",6,1,0.09236082103361115,0.5046296296296297
MLPClassifier,0.1,3,"(60, 10, 100)",6,1,0.10559435428738274,0.5154320987654321
MLPClassifier,0.1,3,"(60, 20, 10)",6,1,0.11100389202687927,0.5308641975308642
MLPClassifier,0.1,3,"(60, 20, 20)",6,1,0.09145390364215467,0.54320987654321
MLPClassifier,0.1,3,"(60, 20, 30)",6,1,0.10559435428738274,0.5154320987654321
MLPClassifier,0.1,3,"(60, 20, 40)",6,1,0.08083827687474564,0.5308641975308642
MLPClassifier,0.1,3,"(60, 20, 50)",6,1,0.05534080579333674,0.5308641975308641
MLPClassifier,0.1,3,"(60, 20, 60)",6,1,0.08737893621538312,0.529320987654321
MLPClassifier,0.1,3,"(60, 20, 70)",6,1,0.08762388621344686,0.5154320987654322
MLPClassifier,0.1,3,"(60, 20, 80)",6,1,0.07185460942483217,0.5030864197530864
MLPClassifier,0.1,3,"(60, 20, 90)",6,1,0.13344973771066948,0.5663580246913581
MLPClassifier,0.1,3,"(60, 20, 100)",6,1,0.07506411424083523,0.48919753086419754
MLPClassifier,0.1,3,"(60, 30, 10)",6,1,0.09145390364215467,0.54320987654321
MLPClassifier,0.1,3,"(60, 30, 20)",6,1,0.08083827687474564,0.5308641975308642
MLPClassifier,0.1,3,"(60, 30, 30)",6,1,0.08737893621538312,0.529320987654321
MLPClassifier,0.1,3,"(60, 30, 40)",6,1,0.10393492741038725,0.5555555555555556
MLPClassifier,0.1,3,"(60, 30, 50)",6,1,0.13419716174265225,0.5401234567901234
MLPClassifier,0.1,3,"(60, 30, 60)",6,1,0.07290748031492418,0.5185185185185185
MLPClassifier,0.1,3,"(60, 30, 70)",6,1,0.11750709765926837,0.5540123456790124
MLPClassifier,0.1,3,"(60, 30, 80)",6,1,0.09215431251131863,0.5015432098765432
MLPClassifier,0.1,3,"(60, 30, 90)",6,1,0.08561686115234689,0.5555555555555555
MLPClassifier,0.1,3,"(60, 30, 100)",6,1,0.10727251356162201,0.4753086419753086
MLPClassifier,0.1,3,"(60, 40, 10)",6,1,0.06245711834829648,0.5046296296296297
MLPClassifier,0.1,3,"(60, 40, 20)",6,1,0.10559435428738274,0.5154320987654321
MLPClassifier,0.1,3,"(60, 40, 30)",6,1,0.07391314823967927,0.5169753086419753
MLPClassifier,0.1,3,"(60, 40, 40)",6,1,0.07290748031492418,0.5185185185185185
MLPClassifier,0.1,3,"(60, 40, 50)",6,1,0.12266334536566453,0.5416666666666666
MLPClassifier,0.1,3,"(60, 40, 60)",6,1,0.09236082103361115,0.5046296296296297
MLPClassifier,0.1,3,"(60, 40, 70)",6,1,0.10393492741038723,0.5277777777777778
MLPClassifier,0.1,3,"(60, 40, 80)",6,1,0.10206207261596574,0.5416666666666666
MLPClassifier,0.1,3,"(60, 40, 90)",6,1,0.08083827687474564,0.5308641975308642
MLPClassifier,0.1,3,"(60, 40, 100)",6,1,0.08083827687474564,0.5308641975308642
MLPClassifier,0.1,3,"(60, 50, 10)",6,1,0.07550697421435228,0.47685185185185186
MLPClassifier,0.1,3,"(60, 50, 20)",6,1,0.06245711834829648,0.5046296296296297
MLPClassifier,0.1,3,"(60, 50, 30)",6,1,0.11947673982003645,0.5277777777777778
MLPClassifier,0.1,3,"(60, 50, 40)",6,1,0.10206207261596574,0.5416666666666666
MLPClassifier,0.1,3,"(60, 50, 50)",6,1,0.08737893621538312,0.529320987654321
MLPClassifier,0.1,3,"(60, 50, 60)",6,1,0.08737893621538312,0.529320987654321
MLPClassifier,0.1,3,"(60, 50, 70)",6,1,0.08737893621538312,0.529320987654321
MLPClassifier,0.1,3,"(60, 50, 80)",6,1,0.13419716174265225,0.5401234567901234
MLPClassifier,0.1,3,"(60, 50, 90)",6,1,0.08762388621344686,0.5154320987654322
MLPClassifier,0.1,3,"(60, 50, 100)",6,1,0.08737893621538312,0.529320987654321
MLPClassifier,0.1,3,"(60, 60, 10)",6,1,0.10395783822900798,0.5015432098765432
MLPClassifier,0.1,3,"(60, 60, 20)",6,1,0.11750709765926837,0.5540123456790124
